team,year,jumper_number,player_name,games,kicks,marks,handballs,disposals,disposal_avg,goals,behinds,hitouts,tackles,rebound_50s,inside_50s,clearances,clangers,free_kicks_for,free_kicks_against,brownlow_votes,contested_possessions,uncontested_possessions,contested_marks,marks_inside_50,one_percenters,bounces,goal_assists
Adelaide,2020,1,"Jones, Chayce",15,65,22,58,123,8.2,6,1,0,27,10,21,18,38,14,14,0,68,64,2,3,10,0,2
Adelaide,2020,12,"Talia, Daniel",14,83,47,40,123,8.79,0,0,0,15,35,10,4,17,10,9,0,51,69,7,0,84,0,0
Adelaide,2020,23,"McAdam, Shane",13,79,46,42,121,9.31,12,12,0,38,4,22,1,20,11,9,0,60,62,14,16,9,1,4
Adelaide,2020,18,"Stengle, Tyson",12,66,20,51,117,9.75,8,9,0,25,2,20,9,23,6,11,0,53,64,1,6,11,0,9
Adelaide,2020,36,"McPherson, Andrew",9,56,25,58,114,12.67,0,0,0,15,17,8,2,13,6,2,0,46,69,5,0,16,0,1
Adelaide,2020,15,"Hartigan, Kyle",12,68,37,43,111,9.25,0,0,0,18,34,4,1,19,8,8,0,44,63,5,0,54,0,0
Adelaide,2020,4,"Murphy, Lachlan",12,57,17,54,111,9.25,7,8,0,38,3,20,3,14,14,6,0,49,64,1,5,13,0,7
Adelaide,2020,34,"Himmelberg, Elliott",11,58,33,48,106,9.64,9,10,36,21,4,12,9,12,11,3,0,63,47,17,13,22,1,1
Adelaide,2020,38,"Sholl, Lachlan",8,72,25,33,105,13.13,2,1,0,7,15,13,10,11,5,2,3,30,79,0,1,10,0,1
Adelaide,2020,13,"Walker, Taylor",14,74,36,31,105,7.5,15,9,5,14,0,26,5,21,10,8,0,58,51,13,10,32,0,6
Adelaide,2020,26,"Schoenberg, Harry",8,40,11,54,94,11.75,3,0,0,15,4,15,13,13,3,4,0,46,53,0,1,4,0,1
Adelaide,2020,32,"Fogarty, Darcy",10,41,19,33,74,7.4,8,1,2,22,2,13,3,21,11,10,0,49,23,7,5,13,1,3
Adelaide,2020,25,"McHenry, Ned",8,31,17,42,73,9.13,0,4,0,23,3,9,6,25,10,13,0,33,46,0,2,2,0,0
Adelaide,2020,17,"Hamill, Will",8,33,15,35,68,8.5,0,0,0,14,13,3,1,17,8,7,0,23,49,0,0,8,0,2
Adelaide,2020,35,"McAsey, Fischer",10,35,21,29,64,6.4,0,2,0,12,8,11,1,14,4,2,0,27,38,5,2,22,1,0
Adelaide,2020,20,"Crocker, Ben",7,45,22,10,55,7.86,4,5,0,17,3,16,4,12,7,1,0,21,32,2,3,7,0,0
Adelaide,2020,10,"Poholke, Myles",5,29,15,23,52,10.4,2,1,0,12,2,8,7,11,1,5,0,23,31,1,3,5,2,2
Adelaide,2020,6,"Gibbs, Bryce",3,25,9,21,46,15.33,0,1,0,3,11,0,1,8,1,4,0,11,27,0,1,2,1,0
Adelaide,2020,22,"Frampton, Billy",5,22,17,18,40,8.0,5,1,20,5,1,3,2,11,2,8,0,16,25,3,5,8,0,2
Adelaide,2020,21,"Atkins, Rory",4,20,4,17,37,9.25,2,0,0,8,3,6,1,5,1,3,0,16,24,1,3,3,0,1
Adelaide,2020,30,"Milera, Wayne",2,17,7,13,30,15.0,0,0,0,2,8,1,0,3,0,1,0,7,20,1,0,4,1,1
Adelaide,2020,41,"Butts, Jordon",2,8,5,6,14,7.0,0,0,0,2,5,1,0,1,1,1,0,4,9,0,0,8,0,0
Adelaide,2020,40,"Davis, Ben",1,4,2,1,5,5.0,1,0,0,2,0,2,0,0,3,0,0,4,2,1,0,1,2,0
Adelaide,2020,45,"Strachan, Kieran",1,1,0,3,4,4.0,0,0,10,4,0,0,0,2,2,2,0,4,1,0,0,2,0,0
Adelaide,2020,3,"Knight, Riley",1,2,1,1,3,3.0,0,0,0,5,0,1,0,2,0,2,0,1,2,0,0,0,1,0
Brisbane Lions,2020,9,"Neale, Lachie",19,249,79,262,511,26.89,14,13,0,59,28,82,103,52,21,12,31,237,267,4,8,16,4,2
Brisbane Lions,2020,17,"Lyons, Jarryd",19,255,64,156,411,21.63,4,10,0,77,18,76,98,43,22,12,9,200,188,4,4,22,0,10
Brisbane Lions,2020,6,"McCluggage, Hugh",19,219,70,136,355,18.68,8,21,0,52,34,63,42,34,13,6,4,149,216,1,9,23,0,14
Brisbane Lions,2020,15,"Zorko, Dayne",17,222,65,64,286,16.82,9,15,0,75,37,60,55,48,20,20,0,107,166,1,9,26,3,7
Brisbane Lions,2020,7,"Berry, Jarrod",17,155,70,116,271,15.94,7,10,0,64,17,43,38,39,20,21,8,119,158,2,8,33,1,9
Brisbane Lions,2020,5,"Robinson, Mitch",19,182,66,79,261,13.74,5,3,0,44,35,54,32,45,16,16,1,97,162,4,6,24,1,9
Brisbane Lions,2020,10,"Rich, Daniel",15,218,74,39,257,17.13,4,2,0,19,72,39,6,22,9,5,2,54,157,4,0,27,0,1
Brisbane Lions,2020,33,"Bailey, Zac",19,166,76,89,255,13.42,13,9,0,47,23,55,14,41,11,19,1,92,168,2,6,17,0,5
Brisbane Lions,2020,4,"Ah Chee, Callum",18,138,63,69,207,11.5,3,4,0,52,32,35,10,46,9,14,0,81,127,6,4,25,2,1
Brisbane Lions,2020,14,"Birchall, Grant",16,150,69,53,203,12.69,0,0,0,16,41,27,10,14,6,4,0,38,148,2,0,20,3,1
Brisbane Lions,2020,27,"Gardiner, Darcy",18,139,71,60,199,11.06,0,0,0,25,35,22,3,41,9,20,0,84,115,11,0,87,0,2
Brisbane Lions,2020,30,"Hipwood, Eric",19,147,79,40,187,9.84,24,19,0,17,0,40,1,41,13,17,1,80,105,21,31,35,2,8
Brisbane Lions,2020,23,"Cameron, Charlie",19,140,64,38,178,9.37,31,22,0,41,2,39,6,35,20,17,1,71,107,10,28,15,9,5
Brisbane Lions,2020,35,"Lester, Ryan",15,107,62,70,177,11.8,0,1,0,35,28,8,4,25,7,10,0,63,105,11,0,53,0,0
Brisbane Lions,2020,31,"Andrews, Harris",16,113,70,58,171,10.69,0,0,0,17,41,8,2,17,14,8,4,79,93,17,0,149,0,1
Brisbane Lions,2020,37,"Starcevich, Brandon",18,125,57,43,168,9.33,1,2,0,29,34,25,8,28,9,9,0,67,101,9,1,25,0,3
Brisbane Lions,2020,16,"Rayner, Cam",17,85,51,82,167,9.82,17,7,0,54,5,36,21,23,12,11,2,69,101,6,15,20,2,9
Brisbane Lions,2020,46,"McInerney, Oscar",19,91,33,75,166,8.74,6,4,366,57,21,31,54,33,19,13,0,117,56,17,10,51,0,3
Brisbane Lions,2020,11,"McCarthy, Lincoln",17,89,40,76,165,9.71,15,15,0,53,6,30,21,31,14,11,0,92,76,9,16,11,1,6
Brisbane Lions,2020,25,"McStay, Daniel",17,80,54,44,124,7.29,11,6,7,27,3,23,3,21,9,8,0,69,60,24,13,24,0,5
Brisbane Lions,2020,29,"Witherden, Alex",6,92,39,23,115,19.17,0,0,0,7,24,13,3,11,6,2,2,25,78,0,0,7,0,0
Brisbane Lions,2020,28,"Ellis-Yolmen, Cam",9,50,18,48,98,10.89,3,2,0,23,10,14,25,14,5,6,0,55,42,2,3,9,0,0
Brisbane Lions,2020,43,"Answerth, Noah",9,71,25,24,95,10.56,0,0,0,17,19,8,3,17,3,3,0,38,57,2,0,19,0,1
Brisbane Lions,2020,12,"Martin, Stefan",8,37,8,21,58,7.25,1,1,138,19,4,9,20,19,8,9,0,41,15,4,2,9,0,2
Brisbane Lions,2020,18,"Coleman, Keidean",5,25,9,17,42,8.4,2,1,0,24,2,7,4,15,3,9,0,20,21,1,1,2,1,2
Brisbane Lions,2020,13,"Berry, Tom",6,16,10,25,41,6.83,0,2,0,12,1,5,0,7,2,4,0,24,17,3,3,6,0,3
Brisbane Lions,2020,40,"Payne, Jack",5,28,20,11,39,7.8,0,0,0,4,12,1,1,9,1,4,0,22,19,7,0,27,1,0
Brisbane Lions,2020,44,"Smith, Archie",5,9,2,18,27,5.4,0,0,57,7,1,3,9,10,3,5,0,17,10,0,0,9,0,1
Brisbane Lions,2020,21,"Skinner, Sam",2,12,13,5,17,8.5,1,2,1,2,1,3,0,3,0,1,0,2,15,0,3,2,0,0
Brisbane Lions,2020,36,"Mathieson, Rhys",1,8,5,6,14,14.0,0,0,0,2,0,4,1,1,2,0,0,10,7,1,0,1,0,1
Brisbane Lions,2020,22,"Hinge, Mitch",1,10,2,3,13,13.0,0,0,0,3,1,4,2,0,0,0,0,7,6,0,0,1,0,1
Brisbane Lions,2020,38,"Ballenden, Connor",2,5,5,4,9,4.5,1,1,5,1,0,2,1,2,1,1,0,5,5,1,3,0,0,1
Brisbane Lions,2020,47,"Fullarton, Tom",2,5,1,4,9,4.5,1,3,0,2,0,0,2,2,1,0,0,6,3,1,1,1,0,1
Brisbane Lions,2020,2,"Robertson, Deven",1,3,0,4,7,7.0,0,0,0,3,0,0,0,1,0,1,0,4,3,0,0,2,0,0
Brisbane Lions,2020,24,"Adams, Marcus",1,2,1,3,5,5.0,0,0,0,0,2,0,1,1,0,1,0,4,1,1,0,0,0,0
Brisbane Lions,2020,41,"Eagles, Matt",2,2,0,0,2,1.0,0,0,14,4,1,0,1,2,0,1,0,3,0,0,0,2,0,0
Carlton,2020,18,"Walsh, Sam",17,193,73,156,349,20.53,8,4,0,47,26,66,45,52,7,14,8,143,213,2,1,13,4,5
Carlton,2020,9,"Cripps, Patrick",17,152,40,182,334,19.65,7,11,0,81,10,53,101,61,38,25,10,201,137,11,10,24,3,1
Carlton,2020,35,"Curnow, Ed",17,212,42,108,320,18.82,4,3,0,89,28,64,71,51,13,18,5,154,156,3,1,25,1,6
Carlton,2020,3,"Murphy, Marc",17,178,63,135,313,18.41,4,7,0,37,14,51,41,44,11,17,2,106,199,0,7,11,4,7
Carlton,2020,15,"Docherty, Sam",16,215,83,82,297,18.56,0,1,0,19,82,30,8,37,15,6,1,83,183,2,0,29,5,1
Carlton,2020,6,"Simpson, Kade",17,201,66,63,264,15.53,1,0,0,19,62,21,10,35,11,7,0,70,154,2,0,28,6,1
Carlton,2020,43,"Setterfield, Will",16,147,29,97,244,15.25,4,1,0,84,18,45,51,29,18,9,0,116,126,1,1,14,0,7
Carlton,2020,32,"Newnes, Jack",17,139,53,83,222,13.06,13,4,0,44,21,39,7,35,7,11,1,69,144,0,6,8,0,6
Carlton,2020,5,"Petrevski-Seton, Sam",16,155,49,62,217,13.56,0,0,0,36,38,14,15,28,10,8,0,94,121,1,0,15,0,2
Carlton,2020,40,"Gibbons, Michael",15,144,51,63,207,13.8,11,6,0,42,7,49,23,38,10,14,4,68,142,1,12,16,4,10
Carlton,2020,21,"Martin, Jack",15,115,64,87,202,13.47,12,11,0,48,13,33,21,37,16,16,4,88,120,6,18,18,3,7
Carlton,2020,23,"Weitering, Jacob",17,146,74,42,188,11.06,0,1,0,17,62,18,5,36,13,13,1,87,97,15,0,128,1,1
Carlton,2020,20,"Plowman, Lachie",16,116,54,47,163,10.19,0,2,0,31,37,13,4,25,11,9,0,56,102,7,0,60,0,0
Carlton,2020,31,"Williamson, Tom",15,103,49,55,158,10.53,1,1,0,28,28,15,10,32,11,9,0,56,103,2,0,20,3,4
Carlton,2020,41,"Casboult, Levi",17,112,80,40,152,8.94,16,8,86,31,6,22,13,47,9,22,2,81,72,30,25,18,0,2
Carlton,2020,28,"Cuningham, David",12,72,32,66,138,11.5,6,6,0,32,3,31,9,23,5,6,3,56,80,4,4,6,11,4
Carlton,2020,14,"Jones, Liam",17,111,72,24,135,7.94,0,2,0,24,29,17,0,28,9,15,1,67,65,22,2,169,0,0
Carlton,2020,19,"Betts, Eddie",15,89,24,44,133,8.87,13,13,0,41,1,32,7,33,8,8,3,69,59,3,9,8,0,12
Carlton,2020,7,"Kennedy, Matthew",7,63,26,50,113,16.14,2,1,0,20,10,18,18,19,5,2,0,51,59,5,1,3,1,3
Carlton,2020,27,"Pittonet, Marc",13,59,23,50,109,8.38,0,3,288,24,5,18,40,26,15,15,0,74,27,14,2,31,0,0
Carlton,2020,25,"Fisher, Zac",8,57,13,50,107,13.38,6,2,0,20,0,24,8,8,3,1,1,46,59,0,1,7,7,3
Carlton,2020,10,"McKay, Harry",13,76,57,21,97,7.46,21,15,0,20,1,14,0,36,14,17,2,55,45,22,32,17,2,1
Carlton,2020,11,"McGovern, Mitch",12,70,39,18,88,7.33,9,2,3,21,3,24,1,24,9,7,0,39,56,7,10,17,0,8
Carlton,2020,12,"De Koning, Tom",7,26,10,28,54,7.71,0,2,88,16,4,12,14,18,3,9,0,38,17,6,0,12,0,1
Carlton,2020,46,"Cottrell, Matthew",5,44,8,9,53,10.6,2,0,0,4,9,14,5,11,3,0,0,25,27,1,1,4,0,0
Carlton,2020,2,"Dow, Paddy",3,12,6,15,27,9.0,1,2,0,3,1,3,4,3,2,1,0,13,15,0,2,0,1,1
Carlton,2020,29,"Polson, Cameron",3,16,3,8,24,8.0,0,1,0,3,5,5,1,7,2,2,0,9,14,1,0,3,0,0
Carlton,2020,1,"Silvagni, Jack",3,12,5,4,16,5.33,2,2,0,2,0,2,0,2,2,0,0,10,8,2,2,2,0,0
Carlton,2020,24,"Newman, Nic",2,13,4,2,15,7.5,0,0,0,2,4,0,0,5,1,2,0,1,11,0,0,0,0,0
Carlton,2020,34,"Philp, Sam",2,8,1,6,14,7.0,1,1,0,3,0,3,0,3,1,1,0,9,8,0,0,4,0,0
Carlton,2020,4,"OBrien, Lochie",1,5,2,2,7,7.0,1,0,0,2,1,0,1,1,0,1,0,2,5,0,1,0,0,0
Carlton,2020,47,"Moore, Callum",2,2,2,4,6,3.0,0,0,3,4,0,1,1,4,0,3,0,5,2,1,0,4,0,0
Carlton,2020,44,"Owies, Matthew",1,3,1,2,5,5.0,0,0,0,1,0,0,0,3,0,2,0,4,2,0,0,1,0,0
Carlton,2020,36,"Honey, Josh",1,3,2,1,4,4.0,0,1,0,1,0,0,0,1,0,0,0,1,3,0,1,0,0,0
Carlton,2020,16,"Lang, Darcy",1,2,0,2,4,4.0,1,1,0,2,0,0,0,0,0,0,0,3,2,0,0,1,0,1
Carlton,2020,8,"Kreuzer, Matthew",1,0,1,1,1,1.0,0,0,7,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0
Collingwood,2020,13,"Adams, Taylor",19,245,63,186,431,22.68,9,2,0,104,19,63,99,63,29,23,11,204,231,4,4,26,3,5
Collingwood,2020,25,"Crisp, Jack",19,220,91,143,363,19.11,2,2,0,58,49,55,21,48,15,11,5,104,266,7,0,50,7,6
Collingwood,2020,10,"Pendlebury, Scott",15,176,38,179,355,23.67,1,2,1,46,13,62,65,40,19,3,13,147,212,0,0,42,1,10
Collingwood,2020,37,"Maynard, Brayden",19,254,78,95,349,18.37,0,1,0,48,71,38,11,49,17,18,0,109,207,11,0,54,0,3
Collingwood,2020,26,"Daicos, Josh",18,169,68,143,312,17.33,10,3,0,42,25,39,32,31,18,8,2,103,212,3,4,11,1,3
Collingwood,2020,9,"Noble, John",17,161,55,116,277,16.29,2,0,0,29,41,21,6,39,14,10,1,61,213,0,0,15,4,1
Collingwood,2020,4,"Grundy, Brodie",19,105,57,168,273,14.37,3,3,598,69,14,37,60,48,43,28,6,167,112,20,5,42,2,6
Collingwood,2020,7,"Treloar, Adam",10,122,20,147,269,26.9,1,4,0,29,16,40,52,38,7,8,4,128,139,1,1,7,1,3
Collingwood,2020,21,"Phillips, Tom",15,141,46,104,245,16.33,5,7,0,35,20,36,11,31,16,4,2,84,157,1,5,4,0,2
Collingwood,2020,30,"Moore, Darcy",18,146,87,92,238,13.22,0,0,0,14,66,21,4,42,13,11,6,81,131,14,1,130,7,1
Collingwood,2020,5,"Elliott, Jamie",18,141,51,86,227,12.61,10,10,0,57,2,53,42,47,7,12,0,91,131,6,14,23,9,6
Collingwood,2020,22,"Sidebottom, Steele",9,112,33,101,213,23.67,5,3,0,38,13,27,24,23,8,4,6,71,135,1,1,22,0,6
Collingwood,2020,16,"Mayne, Chris",14,89,50,116,205,14.64,0,2,0,38,10,9,12,18,8,8,0,64,134,3,2,28,1,1
Collingwood,2020,32,"Hoskin-Elliott, Will",18,123,85,72,195,10.83,11,8,0,17,4,32,7,24,7,7,0,60,134,8,9,22,0,8
Collingwood,2020,17,"Brown, Callum",14,69,24,109,178,12.71,6,2,0,30,5,21,8,25,11,7,0,80,105,1,5,8,0,6
Collingwood,2020,41,"Mihocek, Brody",18,110,68,48,158,8.78,25,9,0,33,0,39,2,38,12,17,5,85,77,18,25,23,0,3
Collingwood,2020,23,"Roughead, Jordan",17,90,64,67,157,9.24,0,0,0,18,29,5,2,19,10,4,0,48,115,7,0,79,1,1
Collingwood,2020,44,"Madgen, Jack",13,85,46,70,155,11.92,0,0,0,23,29,7,4,14,9,2,0,48,110,2,0,42,3,0
Collingwood,2020,3,"Quaynor, Isaac",11,74,33,74,148,13.45,0,0,0,25,25,17,4,7,5,1,0,47,95,3,1,22,0,1
Collingwood,2020,24,"Thomas, Josh",14,70,26,78,148,10.57,4,4,0,28,0,19,12,25,3,9,0,68,86,0,5,13,1,5
Collingwood,2020,2,"de Goey, Jordan",10,86,26,49,135,13.5,14,12,0,12,5,28,17,19,6,4,5,64,72,4,10,11,2,4
Collingwood,2020,1,"Stephenson, Jaidyn",14,85,47,47,132,9.43,14,10,0,25,5,23,0,19,4,9,0,38,101,2,19,10,3,6
Collingwood,2020,33,"Wills, Rupert",8,43,10,81,124,15.5,0,0,0,36,6,12,21,22,8,9,0,53,73,0,0,9,0,2
Collingwood,2020,6,"Brown, Tyler",9,45,14,61,106,11.78,2,0,0,13,6,11,13,11,1,3,0,43,67,1,1,14,0,3
Collingwood,2020,18,"Varcoe, Travis",9,54,21,42,96,10.67,1,2,0,15,12,14,3,14,0,2,0,20,76,1,0,12,0,3
Collingwood,2020,38,"Howe, Jeremy",4,66,26,20,86,21.5,0,0,0,8,25,4,2,13,3,3,0,25,52,6,0,18,1,1
Collingwood,2020,14,"Cameron, Darcy",10,46,36,30,76,7.6,4,2,57,14,1,11,5,18,9,7,0,51,28,18,6,12,0,0
Collingwood,2020,19,"Greenwood, Levi",6,37,8,33,70,11.67,1,0,0,19,2,10,6,12,2,1,0,29,45,0,0,7,2,0
Collingwood,2020,46,"Cox, Mason",11,38,35,31,69,6.27,14,2,34,6,1,9,0,14,12,5,0,49,18,23,12,24,1,3
Collingwood,2020,36,"Sier, Brayden",3,14,4,38,52,17.33,1,1,0,10,0,6,15,11,1,6,0,23,32,0,0,2,0,1
Collingwood,2020,12,"Scharenberg, Matt",3,25,12,15,40,13.33,0,0,0,8,3,0,0,2,1,1,0,10,27,0,0,14,0,0
Collingwood,2020,39,"Ruscoe, Trey",4,17,5,6,23,5.75,5,4,0,3,0,2,0,6,1,1,0,9,13,1,1,2,0,0
Collingwood,2020,40,"Bosenavulagi, Atu",3,9,6,12,21,7.0,0,0,0,5,0,3,1,8,2,3,0,10,13,0,0,3,2,1
Collingwood,2020,15,"Dunn, Lynden",2,12,5,6,18,9.0,1,0,0,3,2,3,0,2,1,1,0,4,11,0,0,11,0,0
Collingwood,2020,20,"Reid, Ben",2,7,3,4,11,5.5,3,0,1,1,0,2,0,3,3,1,0,6,5,0,1,2,0,0
Collingwood,2020,31,"Appleby, Flynn",1,4,1,5,9,9.0,1,2,0,2,0,1,0,2,2,1,0,5,5,1,1,2,0,0
Collingwood,2020,29,"Broomhead, Tim",1,2,0,5,7,7.0,0,0,0,2,0,1,0,2,1,1,0,3,4,0,0,0,0,0
Collingwood,2020,47,"Keane, Mark",1,5,1,2,7,7.0,0,0,0,2,1,1,0,2,0,1,0,1,6,0,0,6,0,0
Collingwood,2020,27,"Kelly, Will",1,4,2,1,5,5.0,1,1,0,0,0,1,0,1,0,1,0,3,3,1,0,1,0,0
Collingwood,2020,45,"Lynch, Max",1,1,0,1,2,2.0,0,0,2,5,0,1,0,2,0,1,0,0,2,0,0,0,0,0
Essendon,2020,7,"Merrett, Zach",16,221,69,199,420,26.25,2,2,0,55,30,78,57,46,15,12,13,124,295,2,1,20,4,7
Essendon,2020,9,"Shiel, Dylan",15,189,38,159,348,23.2,4,6,0,52,20,58,75,41,18,9,6,144,190,0,2,19,10,8
Essendon,2020,3,"Parish, Darcy",17,146,27,179,325,19.12,7,4,0,52,12,56,72,52,5,9,0,155,173,1,4,11,0,6
Essendon,2020,42,"Saad, Adam",17,201,49,119,320,18.82,2,1,0,34,76,50,11,33,10,8,2,85,209,2,0,62,16,3
Essendon,2020,1,"McGrath, Andrew",14,149,22,161,310,22.14,0,1,0,67,28,35,69,48,14,12,7,128,177,0,0,17,6,3
Essendon,2020,14,"Ridley, Jordan",17,211,110,93,304,17.88,0,2,0,21,71,16,7,25,9,8,0,66,204,18,0,84,2,4
Essendon,2020,5,"Smith, Devon",16,158,40,132,290,18.13,7,7,0,61,24,39,25,44,15,12,0,101,170,1,1,11,2,3
Essendon,2020,4,"Langford, Kyle",16,145,65,142,287,17.94,11,9,0,30,11,35,25,40,9,8,0,104,182,8,15,11,6,5
Essendon,2020,40,"Snelling, Will",17,70,29,151,221,13.0,5,2,0,78,12,23,28,41,14,12,0,104,118,1,3,12,0,6
Essendon,2020,18,"Hurley, Michael",14,154,86,66,220,15.71,0,0,0,5,64,7,4,32,9,12,0,46,148,8,0,62,0,1
Essendon,2020,27,"Redman, Mason",13,94,41,63,157,12.08,1,1,0,22,31,10,2,28,6,12,0,47,103,7,1,19,5,0
Essendon,2020,43,"McDonald-Tipungwuti, Anthony",17,86,35,61,147,8.65,19,7,0,57,2,28,12,27,8,16,2,79,72,5,13,21,12,5
Essendon,2020,11,"Zaharakis, David",10,63,24,79,142,14.2,9,4,0,20,3,17,6,17,1,3,4,40,100,0,3,5,3,2
Essendon,2020,8,"Gleeson, Martin",13,75,40,65,140,10.77,0,0,0,17,30,10,2,22,2,8,0,42,94,3,0,34,6,1
Essendon,2020,35,"Guelfi, Matt",11,72,37,67,139,12.64,0,0,0,18,20,12,7,22,6,8,0,50,86,7,1,27,0,2
Essendon,2020,12,"Cutler, Tom",8,66,25,44,110,13.75,2,5,0,10,8,15,5,16,5,6,0,35,71,0,3,7,6,3
Essendon,2020,33,"Ham, Brayden",10,67,28,32,99,9.9,1,1,0,13,9,33,3,10,1,2,0,24,75,1,2,4,2,2
Essendon,2020,26,"Hooker, Cale",8,43,37,46,89,11.13,3,3,0,6,16,0,0,15,4,5,0,35,46,5,4,40,1,0
Essendon,2020,37,"Clarke, Dylan",8,31,17,51,82,10.25,4,0,0,20,6,8,8,9,7,5,0,40,47,1,2,11,0,0
Essendon,2020,30,"Zerk-Thatcher, Brandon",10,46,30,36,82,8.2,0,2,0,8,11,1,0,10,6,5,0,25,56,2,1,37,1,0
Essendon,2020,45,"McKenna, Conor",6,55,18,25,80,13.33,1,0,0,10,10,17,3,23,2,2,0,18,55,0,1,12,11,4
Essendon,2020,10,"Francis, Aaron",8,44,27,35,79,9.88,0,0,0,14,18,6,1,17,5,4,0,24,52,2,0,42,2,0
Essendon,2020,17,"Stewart, James",10,50,33,25,75,7.5,11,4,10,10,6,10,3,14,6,8,0,34,41,13,14,11,0,2
Essendon,2020,20,"Townsend, Jacob",12,53,22,22,75,6.25,9,5,0,32,2,12,1,28,12,18,0,43,30,11,13,13,0,3
Essendon,2020,44,"McKernan, Shaun",9,48,31,25,73,8.11,5,6,40,11,4,11,8,34,4,18,0,43,34,8,12,13,2,6
Essendon,2020,25,"Stringer, Jake",10,57,18,16,73,7.3,15,7,0,19,1,17,6,20,7,8,2,37,37,2,12,9,0,1
Essendon,2020,46,"Hibberd, Mitchell",5,31,7,38,69,13.8,0,2,0,23,4,5,10,14,3,6,0,33,36,0,1,3,0,0
Essendon,2020,38,"Draper, Sam",8,46,15,20,66,8.25,1,3,147,15,8,16,15,21,10,15,0,37,28,5,2,19,0,0
Essendon,2020,13,"Fantasia, Orazio",5,27,15,22,49,9.8,1,0,0,6,6,5,1,5,2,2,0,11,36,0,3,8,3,3
Essendon,2020,15,"Laverde, Jayden",6,30,20,16,46,7.67,6,3,0,15,1,8,2,11,3,6,0,15,32,4,8,5,0,5
Essendon,2020,2,"Bellchambers, Tom",7,31,10,11,42,6.0,1,0,141,10,4,10,13,14,9,7,0,27,17,4,1,25,0,1
Essendon,2020,21,"Heppell, Dyson",3,15,4,25,40,13.33,1,1,0,3,2,5,10,2,4,2,0,18,23,0,1,2,0,0
Essendon,2020,6,"Daniher, Joe",4,31,25,8,39,9.75,3,6,1,1,0,12,0,12,3,8,1,17,22,9,9,5,2,2
Essendon,2020,34,"Phillips, Andrew",5,17,8,18,35,7.0,0,1,107,13,2,5,20,13,5,10,0,34,11,4,1,24,0,1
Essendon,2020,22,"Mosquito, Irving",4,15,9,17,32,8.0,2,4,0,7,1,3,2,3,1,2,0,12,21,1,2,1,1,2
Essendon,2020,28,"Cahill, Ned",3,8,4,9,17,5.67,2,2,0,3,1,2,1,6,1,2,0,9,9,0,3,1,0,1
Essendon,2020,19,"Mutch, Kobe",1,5,4,6,11,11.0,0,0,0,0,0,1,0,1,0,1,0,1,10,0,1,0,0,0
Essendon,2020,16,"Begley, Josh",1,3,2,2,5,5.0,1,0,0,4,0,1,0,3,1,1,0,3,2,0,1,1,0,0
Fremantle,2020,8,"Brayshaw, Andrew",17,148,48,191,339,19.94,0,3,0,83,25,38,52,34,18,9,9,137,205,1,2,29,7,5
Fremantle,2020,13,"Ryan, Luke",17,252,88,65,317,18.65,0,0,0,20,113,12,5,29,11,13,6,71,157,5,0,79,7,1
Fremantle,2020,7,"Fyfe, Nat",14,130,43,170,300,21.43,10,6,0,41,16,32,64,45,19,18,10,174,127,16,11,35,1,7
