team,year,jumper_number,player_name,games,kicks,marks,handballs,disposals,disposal_avg,goals,behinds,hitouts,tackles,rebound_50s,inside_50s,clearances,clangers,free_kicks_for,free_kicks_against,brownlow_votes,contested_possessions,uncontested_possessions,contested_marks,marks_inside_50,one_percenters,bounces,goal_assists
Adelaide,2017,12,"Talia, Daniel",24,146,101,154,300,12.5,0,0,0,45,52,14,5,34,14,13,0,123,175,13,0,231,0,1
Adelaide,2017,3,"Knight, Riley",19,123,76,156,279,14.68,13,7,0,76,17,29,20,38,17,8,0,102,186,5,12,13,1,12
Adelaide,2017,4,"Jenkins, Josh",21,189,110,88,277,13.19,45,22,109,52,8,56,11,54,24,21,2,121,168,25,42,31,4,14
Adelaide,2017,22,"Otten, Andy",19,138,81,115,253,13.32,20,8,29,44,14,34,11,39,16,20,1,100,155,20,21,69,1,11
Adelaide,2017,30,"Milera, Wayne",16,141,53,108,249,15.56,8,3,0,36,20,33,20,24,9,11,0,62,193,1,7,8,9,8
Adelaide,2017,20,"Greenwood, Hugh",15,114,37,124,238,15.87,9,4,0,99,6,24,68,35,9,15,0,148,85,6,7,22,0,3
Adelaide,2017,15,"Hartigan, Kyle",18,128,78,85,213,11.83,0,0,0,30,47,18,2,52,16,21,0,84,129,13,0,120,1,0
Adelaide,2017,41,"McGovern, Mitch",13,105,66,42,147,11.31,20,17,0,34,3,28,0,18,13,8,0,57,91,17,30,20,0,13
Adelaide,2017,17,"Hampton, Curtly",9,63,20,66,129,14.33,2,2,0,51,3,27,19,23,4,10,0,65,64,1,4,9,3,4
Adelaide,2017,11,"Seedsman, Paul",5,51,22,36,87,17.4,5,4,0,18,8,19,6,8,2,4,0,23,67,1,3,3,4,1
Adelaide,2017,42,"Keath, Alex",6,36,27,28,64,10.67,0,0,0,13,8,6,1,16,5,12,0,29,39,4,0,38,1,0
Adelaide,2017,1,"Beech, Jonathon",3,15,10,23,38,12.67,1,0,0,9,0,8,0,6,2,2,0,13,25,0,0,1,0,0
Adelaide,2017,32,"Menzel, Troy",4,26,10,12,38,9.5,4,3,0,13,2,4,3,5,4,1,0,18,19,1,3,5,1,1
Adelaide,2017,7,"Gallucci, Jordan",1,7,2,4,11,11.0,1,0,0,3,0,3,0,2,1,0,0,5,7,1,0,1,1,0
Adelaide,2017,5,"Thompson, Scott",1,5,1,5,10,10.0,0,0,0,4,1,4,1,5,0,5,0,5,6,0,0,1,0,1
Brisbane Lions,2017,15,"Zorko, Dayne",21,341,79,185,526,25.05,34,27,0,147,44,104,112,92,38,29,14,219,304,7,11,24,13,13
Brisbane Lions,2017,9,"Beams, Dayne",19,276,86,238,514,27.05,20,11,0,79,41,56,95,64,23,15,17,201,307,6,13,20,3,12
Brisbane Lions,2017,38,"Rockliff, Tom",20,268,106,212,480,24.0,16,5,2,117,25,81,127,65,21,26,2,204,268,4,13,17,0,10
Brisbane Lions,2017,10,"Rich, Daniel",22,322,81,147,469,21.32,8,11,0,35,107,68,25,67,22,20,4,139,302,6,3,59,0,9
Brisbane Lions,2017,32,"Mayes, Sam",21,270,127,170,440,20.95,0,1,1,38,77,41,13,38,12,7,0,103,326,2,1,73,3,2
Brisbane Lions,2017,28,"Taylor, Lewis",22,243,87,185,428,19.45,17,15,0,59,32,74,23,34,18,7,1,114,320,0,6,14,11,19
Brisbane Lions,2017,12,"Martin, Stefan",22,190,88,193,383,17.41,1,3,770,57,19,62,112,69,39,24,6,197,169,11,3,44,0,12
Brisbane Lions,2017,35,"Lester, Ryan",22,198,117,159,357,16.23,14,8,0,63,33,31,26,34,17,10,1,132,230,14,16,36,3,17
Brisbane Lions,2017,18,"Robertson, Nick",21,180,92,157,337,16.05,1,2,0,67,49,37,9,66,18,34,0,95,241,5,0,47,2,3
Brisbane Lions,2017,4,"Bastinac, Ryan",16,151,68,137,288,18.0,19,5,0,55,29,39,34,41,14,11,0,112,184,3,14,18,4,4
Brisbane Lions,2017,31,"Andrews, Harris",22,170,138,116,286,13.0,2,0,1,22,50,6,4,50,14,24,0,105,189,33,1,172,3,1
Brisbane Lions,2017,6,"McCluggage, Hugh",18,152,70,120,272,15.11,8,15,0,36,18,35,17,45,13,8,0,75,197,3,7,13,4,7
Brisbane Lions,2017,27,"Gardiner, Darcy",19,134,89,110,244,12.84,1,1,0,44,47,15,4,44,10,15,0,74,172,6,2,115,2,2
Brisbane Lions,2017,43,"Barrett, Jake",17,101,48,141,242,14.24,15,11,0,82,3,25,15,35,10,13,0,93,156,1,12,9,0,9
Brisbane Lions,2017,36,"Mathieson, Rhys",13,106,44,130,236,18.15,8,1,1,47,22,35,46,39,32,15,0,117,127,1,4,9,0,7
Brisbane Lions,2017,26,"Cutler, Tom",12,148,66,83,231,19.25,8,6,0,16,49,33,9,25,5,5,0,43,173,3,5,13,4,2
Brisbane Lions,2017,25,"McStay, Daniel",19,119,95,103,222,11.68,1,1,0,33,39,15,3,36,11,12,0,84,139,18,3,107,0,3
Brisbane Lions,2017,13,"Berry, Jarrod",16,92,56,127,219,13.69,7,3,0,61,17,31,29,27,20,15,0,94,130,3,9,16,1,9
Brisbane Lions,2017,29,"Witherden, Alex",9,143,48,69,212,23.56,2,0,0,23,44,14,7,30,6,8,0,44,135,2,0,12,2,1
Brisbane Lions,2017,30,"Hipwood, Eric",20,124,59,48,172,8.6,30,16,1,25,4,38,2,51,16,15,2,81,88,22,23,26,4,11
Brisbane Lions,2017,1,"Keays, Ben",10,70,30,81,151,15.1,6,3,0,41,7,20,12,26,3,11,0,65,88,1,6,9,0,4
Brisbane Lions,2017,5,"Robinson, Mitch",7,68,27,69,137,19.57,9,2,0,29,9,24,24,19,11,9,0,60,74,3,4,10,0,5
Brisbane Lions,2017,14,"Walker, Josh",11,72,58,60,132,12.0,9,4,33,22,8,17,6,24,7,7,0,62,74,21,10,29,0,2
Brisbane Lions,2017,17,"Beams, Claye",9,70,42,56,126,14.0,4,2,0,14,14,18,10,13,4,4,0,35,85,5,6,5,3,5
Brisbane Lions,2017,8,"Bewick, Rohan",8,64,35,53,117,14.63,6,5,0,18,14,3,4,21,5,7,0,36,83,2,6,7,1,3
Brisbane Lions,2017,2,"Harwood, Ryan",9,48,34,64,112,12.44,0,0,0,25,12,5,2,13,2,5,0,26,85,0,0,20,0,4
Brisbane Lions,2017,22,"Paparone, Marco",6,74,33,27,101,16.83,0,1,0,8,22,6,5,7,4,0,0,22,83,0,1,10,0,1
Brisbane Lions,2017,20,"Cox, Cedric",8,46,25,45,91,11.38,1,0,0,19,7,13,1,17,6,1,0,32,60,3,0,15,10,1
Brisbane Lions,2017,23,"Schache, Josh",10,55,39,36,91,9.1,9,6,4,10,1,7,2,14,11,2,0,28,64,2,10,10,1,4
Brisbane Lions,2017,33,"Close, Michael",10,64,35,25,89,8.9,8,3,17,27,1,19,3,25,17,14,0,44,44,9,10,20,1,5
Brisbane Lions,2017,37,"Allison, Jacob",5,47,27,41,88,17.6,1,3,0,10,5,14,6,6,3,2,0,24,67,0,3,4,1,1
Brisbane Lions,2017,7,"Bell, Tom",6,45,16,42,87,14.5,4,3,0,19,4,16,6,24,4,9,0,43,42,1,1,1,0,1
Brisbane Lions,2017,44,"Smith, Archie",6,18,9,44,62,10.33,3,1,60,9,2,6,8,22,5,11,0,50,15,5,3,9,0,3
Brisbane Lions,2017,40,"Hammelmann, Matthew",3,12,4,11,23,7.67,2,1,0,3,1,3,0,6,1,1,0,8,13,1,0,6,0,0
Brisbane Lions,2017,16,"Jansen, Jarrad",1,7,5,4,11,11.0,0,0,0,1,1,1,2,0,2,0,0,5,6,0,0,1,0,0
Brisbane Lions,2017,45,"Frost, Jack",2,2,1,8,10,5.0,0,0,0,2,2,0,0,1,1,1,0,6,5,0,0,9,0,0
Brisbane Lions,2017,21,"Skinner, Sam",1,4,1,5,9,9.0,2,1,0,3,0,0,0,1,1,1,0,4,4,0,0,0,0,0
Brisbane Lions,2017,24,"Dawson, Liam",1,7,2,1,8,8.0,0,0,0,1,3,0,0,5,0,1,0,2,5,0,0,5,0,0
Carlton,2017,3,"Murphy, Marc",22,360,127,296,656,29.82,11,9,0,86,36,97,101,75,29,19,9,225,430,0,6,15,9,15
Carlton,2017,15,"Docherty, Sam",22,460,199,153,613,27.86,3,3,0,72,126,43,25,68,19,15,5,144,419,11,2,56,23,8
Carlton,2017,4,"Gibbs, Bryce",22,362,114,228,590,26.82,17,13,0,129,42,79,109,80,24,24,11,223,365,3,9,21,2,12
Carlton,2017,6,"Simpson, Kade",22,377,162,152,529,24.05,4,3,0,59,83,60,32,63,19,18,8,144,362,5,6,36,21,11
Carlton,2017,9,"Cripps, Patrick",15,168,65,206,374,24.93,7,4,0,90,23,46,101,49,24,22,5,203,169,11,8,18,4,3
Carlton,2017,46,"Wright, Matthew",22,236,96,121,357,16.23,30,12,0,64,17,59,27,40,24,11,1,131,220,5,18,20,4,17
Carlton,2017,8,"Kreuzer, Matthew",21,206,69,115,321,15.29,12,12,665,107,32,58,94,50,34,20,5,206,117,19,16,63,0,5
Carlton,2017,39,"Thomas, Dale",18,196,103,119,315,17.5,8,7,0,31,20,52,25,54,12,11,0,91,223,7,12,20,11,7
Carlton,2017,20,"Plowman, Lachie",21,178,111,123,301,14.33,0,1,0,42,38,13,11,31,18,16,0,111,197,12,0,94,0,0
Carlton,2017,23,"Weitering, Jacob",22,198,122,103,301,13.68,7,3,0,28,42,27,5,43,12,19,0,114,180,16,8,79,9,5
Carlton,2017,30,"Curnow, Charlie",21,207,119,90,297,14.14,20,12,6,61,12,58,10,47,25,23,0,136,163,36,26,24,1,12
Carlton,2017,35,"Curnow, Ed",13,156,51,126,282,21.69,6,3,0,66,9,39,40,38,9,13,0,135,144,2,1,13,7,2
Carlton,2017,5,"Petrevski-Seton, Sam",20,168,65,112,280,14.0,10,7,0,95,17,33,42,41,18,11,3,139,150,2,8,14,4,6
Carlton,2017,22,"Marchbank, Caleb",16,184,102,64,248,15.5,0,1,0,40,49,20,1,45,15,17,0,80,168,13,1,60,0,0
Carlton,2017,11,"Kerridge, Sam",11,120,55,118,238,21.64,2,2,0,48,31,28,27,46,12,18,0,92,151,2,3,8,4,6
Carlton,2017,41,"Casboult, Levi",22,144,120,76,220,10.0,34,18,157,39,6,44,11,63,17,38,0,115,112,52,48,50,0,6
Carlton,2017,1,"Silvagni, Jack",20,144,90,57,201,10.05,19,17,0,51,5,34,2,32,11,7,0,62,137,8,23,21,6,6
Carlton,2017,25,"Fisher, Zac",17,93,22,104,197,11.59,4,4,0,50,7,25,16,31,11,8,0,89,110,1,1,13,3,7
Carlton,2017,32,"Graham, Nick",10,112,50,75,187,18.7,3,4,0,47,11,29,24,29,12,8,0,72,121,2,4,5,2,5
Carlton,2017,31,"Williamson, Tom",15,116,51,66,182,12.13,1,3,0,35,36,23,5,20,5,6,0,48,131,2,1,27,8,1
Carlton,2017,43,"White, Simon",11,97,56,45,142,12.91,0,0,0,21,21,12,3,27,4,7,0,39,100,3,0,37,0,2
Carlton,2017,13,"Lamb, Jed",11,110,51,31,141,12.82,6,10,0,28,0,38,4,18,18,8,0,42,96,3,13,3,7,10
Carlton,2017,14,"Jones, Liam",12,95,56,40,135,11.25,0,0,0,34,37,10,0,28,18,13,5,67,68,17,0,132,0,0
Carlton,2017,12,"Boekhorst, Blaine",7,77,31,39,116,16.57,7,1,0,21,15,16,6,19,3,5,0,30,89,0,2,8,2,2
Carlton,2017,28,"Cuningham, David",8,63,27,40,103,12.88,6,1,0,34,7,22,10,17,5,7,0,46,64,0,5,0,1,3
Carlton,2017,33,"Pickett, Jarrod",10,56,20,35,91,9.1,6,5,0,21,2,17,7,22,9,9,0,52,43,2,10,9,13,2
Carlton,2017,16,"Smedts, Billie",9,44,20,47,91,10.11,1,3,0,32,2,11,7,14,7,6,0,27,66,1,1,13,1,2
Carlton,2017,17,"Rowe, Sam",9,44,24,36,80,8.89,1,0,0,13,15,3,0,8,8,4,1,42,38,4,0,66,0,1
Carlton,2017,44,"Silvagni, Alex",7,45,31,28,73,10.43,0,0,0,33,20,1,1,14,9,6,0,37,36,12,0,32,0,0
Carlton,2017,26,"Macreadie, Harrison",8,35,17,26,61,7.63,0,0,0,19,14,2,1,10,2,3,0,24,37,2,0,21,0,0
Carlton,2017,27,"Armfield, Dennis",5,37,25,18,55,11.0,2,1,0,11,6,10,3,13,1,3,0,12,43,0,1,8,2,0
Carlton,2017,38,"Byrne, Ciaran",3,21,13,18,39,13.0,0,0,0,2,6,1,1,4,0,2,0,9,29,0,0,8,1,0
Carlton,2017,19,"Sumner, Liam",4,17,7,10,27,6.75,2,1,0,6,0,4,0,6,0,3,0,7,21,0,3,4,0,2
Carlton,2017,21,"Sheehan, Ciaran",2,11,5,8,19,9.5,0,0,0,2,2,4,1,5,1,3,0,10,12,0,0,7,0,0
Carlton,2017,10,"McKay, Harry",2,11,7,4,15,7.5,3,2,0,1,0,4,0,1,1,1,0,8,7,3,4,3,0,2
Carlton,2017,24,"Palmer, Rhys",1,6,4,6,12,12.0,0,0,0,2,0,3,0,6,1,3,0,5,7,0,0,0,0,0
Carlton,2017,29,"Polson, Cameron",1,3,0,8,11,11.0,0,1,0,2,0,0,1,2,1,0,0,5,6,0,0,0,0,0
Carlton,2017,7,"Buckley, Dylan",1,5,0,3,8,8.0,0,0,0,1,2,1,0,1,1,0,0,2,4,0,0,0,0,0
Carlton,2017,34,"Phillips, Andrew",1,3,1,2,5,5.0,0,0,29,3,0,1,1,3,1,3,0,2,2,0,0,3,0,0
Collingwood,2017,13,"Adams, Taylor",22,328,111,321,649,29.5,9,8,0,140,35,93,121,96,32,30,14,257,394,3,9,27,12,14
Collingwood,2017,7,"Treloar, Adam",21,275,54,353,628,29.9,13,11,1,133,34,95,115,81,18,23,11,238,371,1,6,16,53,12
Collingwood,2017,22,"Sidebottom, Steele",22,344,115,256,600,27.27,16,9,0,93,30,91,76,71,21,20,14,181,412,0,6,30,21,13
Collingwood,2017,25,"Crisp, Jack",22,249,122,224,473,21.5,6,7,0,89,46,52,34,52,15,11,0,154,326,3,4,43,14,5
Collingwood,2017,38,"Howe, Jeremy",21,294,181,164,458,21.81,3,2,0,33,86,48,7,54,8,8,0,144,291,43,1,85,5,5
Collingwood,2017,10,"Pendlebury, Scott",16,217,58,233,450,28.13,5,7,3,103,25,82,83,41,20,7,15,180,269,4,3,33,5,20
Collingwood,2017,32,"Hoskin-Elliott, Will",22,246,143,159,405,18.41,18,6,0,70,23,77,27,39,13,8,4,137,284,12,15,48,7,11
Collingwood,2017,37,"Maynard, Brayden",22,256,91,126,382,17.36,6,4,0,72,62,65,19,53,16,16,0,113,271,5,1,61,8,6
Collingwood,2017,21,"Phillips, Tom",18,213,88,167,380,21.11,9,7,0,52,21,47,29,41,9,5,0,111,274,3,3,19,1,11
Collingwood,2017,4,"Grundy, Brodie",20,166,73,201,367,18.35,4,5,714,78,28,42,81,74,26,26,2,196,172,17,3,45,3,5
Collingwood,2017,2,"de Goey, Jordan",14,139,60,126,265,18.93,14,8,1,47,10,46,34,25,10,9,5,103,169,6,11,14,4,9
Collingwood,2017,6,"Goldsack, Tyson",20,124,72,141,265,13.25,1,4,1,49,36,24,7,30,15,7,0,120,142,9,1,128,7,0
Collingwood,2017,1,"Fasolo, Alex",19,169,105,87,256,13.47,29,29,0,38,6,41,5,41,17,16,0,95,166,16,39,14,6,14
Collingwood,2017,40,"Smith, Josh",13,185,86,70,255,19.62,2,0,0,30,35,21,10,26,6,10,0,46,209,3,2,26,0,0
Collingwood,2017,19,"Greenwood, Levi",16,143,73,107,250,15.63,7,18,0,51,7,45,22,36,16,12,0,82,164,8,16,19,1,7
Collingwood,2017,5,"Elliott, Jamie",17,163,103,76,239,14.06,34,16,0,38,1,42,6,40,12,15,1,78,162,11,35,22,13,7
Collingwood,2017,15,"Dunn, Lynden",17,162,88,68,230,13.53,1,1,0,23,55,13,5,29,13,14,0,67,145,9,0,77,4,0
Collingwood,2017,29,"Broomhead, Tim",14,100,47,129,229,16.36,8,11,0,35,10,23,19,23,10,4,0,83,150,1,2,11,0,6
Collingwood,2017,30,"Moore, Darcy",21,152,125,68,220,10.48,25,19,64,40,7,51,11,50,10,22,0,112,124,38,39,44,0,8
Collingwood,2017,8,"Langdon, Tom",11,99,62,111,210,19.09,0,1,0,28,22,20,3,24,11,10,0,81,137,11,0,33,1,1
Collingwood,2017,20,"Reid, Ben",15,155,94,53,208,13.87,14,13,5,18,20,25,2,25,25,4,3,74,137,18,18,45,1,10
Collingwood,2017,12,"Scharenberg, Matt",10,125,75,77,202,20.2,0,0,0,9,42,10,1,25,12,8,0,55,145,6,0,22,0,1
Collingwood,2017,3,"Wells, Daniel",10,101,47,84,185,18.5,11,5,0,22,3,33,23,20,4,1,3,43,143,1,13,6,6,6
Collingwood,2017,24,"Thomas, Josh",9,69,29,79,148,16.44,6,5,0,25,6,27,18,25,9,8,0,56,95,0,4,6,3,7
Collingwood,2017,11,"Blair, Jarryd",12,50,21,94,144,12.0,11,7,0,49,4,14,13,31,10,14,0,83,73,1,9,10,2,4
Collingwood,2017,31,"Ramsay, Jackson",8,54,19,76,130,16.25,0,1,0,25,14,10,4,16,7,8,0,44,90,0,0,15,0,1
Collingwood,2017,14,"Aish, James",8,69,29,56,125,15.63,1,2,0,24,7,13,13,17,6,7,0,43,81,1,3,5,0,2
Collingwood,2017,18,"Varcoe, Travis",8,49,25,60,109,13.63,2,1,0,19,13,12,5,12,4,2,0,30,78,2,5,13,1,4
Collingwood,2017,41,"Schade, Henry",8,55,40,52,107,13.38,1,0,0,11,19,3,5,10,2,5,0,39,69,2,0,38,0,0
Collingwood,2017,46,"Cox, Mason",9,38,29,32,70,7.78,10,5,145,23,4,3,7,21,5,7,0,39,28,14,14,19,0,1
Collingwood,2017,17,"Brown, Callum",5,18,11,50,68,13.6,1,1,0,11,0,8,9,4,3,1,0,36,37,0,1,4,3,0
Collingwood,2017,9,"White, Jesse",4,34,19,16,50,12.5,5,5,11,6,2,9,3,10,2,6,0,20,33,2,4,5,1,3
Collingwood,2017,16,"Mayne, Chris",3,19,9,17,36,12.0,2,2,0,14,0,4,1,4,4,1,0,11,25,0,3,3,0,2
Collingwood,2017,39,"Crocker, Ben",3,18,14,11,29,9.67,3,2,0,8,1,4,0,6,3,2,0,6,24,0,4,1,0,0
Collingwood,2017,26,"Daicos, Josh",2,10,4,12,22,11.0,1,1,0,12,1,2,2,5,1,1,0,8,14,0,2,0,0,1
Collingwood,2017,33,"Wills, Rupert",1,7,2,8,15,15.0,0,1,0,5,0,3,4,3,0,0,0,5,10,0,0,0,0,0
Collingwood,2017,27,"Kirby, Kayle",1,3,2,1,4,4.0,0,1,0,5,0,0,0,1,0,1,0,2,2,0,2,1,0,0
Essendon,2017,7,"Merrett, Zach",22,382,95,277,659,29.95,9,8,0,122,64,87,94,66,37,9,15,198,454,1,3,20,13,13
Essendon,2017,9,"Goddard, Brendon",23,309,168,304,613,26.65,5,3,0,73,54,68,58,62,17,18,0,165,442,11,6,45,6,13
Essendon,2017,21,"Heppell, Dyson",23,314,118,292,606,26.35,12,8,0,96,49,99,106,79,35,24,14,257,358,9,9,36,5,14
Essendon,2017,11,"Zaharakis, David",23,323,107,267,590,25.65,11,14,0,107,49,108,49,66,9,14,11,149,443,0,7,21,20,19
Essendon,2017,18,"Hurley, Michael",21,355,161,182,537,25.57,3,1,0,22,145,25,5,63,14,13,4,130,343,16,1,108,5,2
Essendon,2017,4,"Watson, Jobe",20,194,97,276,470,23.5,2,7,0,85,15,43,95,60,23,16,0,203,273,0,8,25,2,12
Essendon,2017,3,"Parish, Darcy",20,195,79,226,421,21.05,7,6,0,65,27,52,64,50,7,10,0,169,258,0,6,15,1,12
Essendon,2017,1,"McGrath, Andrew",21,181,83,234,415,19.76,1,1,0,59,47,24,16,31,14,5,0,109,298,4,1,38,11,3
Essendon,2017,47,"Kelly, James",20,209,115,196,405,20.25,0,0,0,74,55,34,13,56,8,18,4,111,288,6,0,37,1,8
Essendon,2017,32,"Colyer, Travis",22,208,86,160,368,16.73,12,13,0,63,26,60,39,52,9,7,0,124,243,3,8,21,21,8
Essendon,2017,6,"Daniher, Joe",23,249,153,103,352,15.3,65,39,78,31,11,74,19,78,37,41,9,147,197,43,61,34,10,11
Essendon,2017,12,"Baguley, Mark",22,196,134,137,333,15.14,0,0,0,56,63,12,9,48,21,27,0,100,239,13,0,81,2,0
Essendon,2017,45,"McKenna, Conor",19,207,69,115,322,16.95,5,1,0,29,55,38,8,57,11,16,1,92,212,5,1,37,45,7
Essendon,2017,43,"McDonald-Tipungwuti, Anthony",23,179,78,121,300,13.04,34,17,0,84,8,62,36,50,30,19,0,147,159,11,22,20,13,15
Essendon,2017,8,"Gleeson, Martin",18,196,106,100,296,16.44,1,0,0,32,48,32,4,41,10,19,0,92,199,15,0,66,7,3
Essendon,2017,23,"Myers, David",15,129,41,147,276,18.4,3,6,0,39,12,45,49,36,4,12,0,112,167,2,3,15,2,3
Essendon,2017,13,"Fantasia, Orazio",20,161,74,114,275,13.75,39,22,0,53,13,55,12,42,21,15,7,101,169,7,29,10,13,18
Essendon,2017,26,"Hooker, Cale",20,155,139,115,270,13.5,41,26,9,33,6,31,7,47,14,18,4,132,143,51,49,40,2,10
Essendon,2017,36,"Hartley, Michael",18,122,87,91,213,11.83,0,0,0,45,26,17,1,29,10,21,0,67,145,12,0,167,0,3
Essendon,2017,17,"Stewart, James",16,114,69,82,196,12.25,22,16,5,35,1,43,6,31,16,18,0,87,120,12,19,12,4,11
Essendon,2017,15,"Green, Josh",17,123,37,63,186,10.94,17,21,0,52,8,32,11,33,11,13,0,93,94,4,13,7,0,9
Essendon,2017,2,"Bellchambers, Tom",14,86,55,65,151,10.79,9,4,460,39,13,30,31,43,19,29,2,84,77,18,10,30,0,4
Essendon,2017,29,"Ambrose, Patrick",10,61,40,62,123,12.3,0,0,0,18,18,12,1,12,8,4,0,42,84,6,0,47,0,1
Essendon,2017,5,"Stanton, Brent",7,75,38,38,113,16.14,2,1,0,20,12,15,6,15,3,2,0,26,87,0,0,11,0,3
Essendon,2017,40,"Howlett, Ben",7,40,18,55,95,13.57,1,2,0,30,2,19,8,14,3,8,0,41,56,2,0,8,1,3
Essendon,2017,49,"Dea, Matt",6,55,30,33,88,14.67,1,0,0,14,18,3,0,8,8,3,0,27,62,3,0,26,1,1
Essendon,2017,30,"Langford, Kyle",6,47,26,35,82,13.67,4,4,0,19,2,13,8,13,2,3,0,31,52,2,9,9,0,0
Essendon,2017,22,"Leuenberger, Matthew",7,31,13,50,81,11.57,1,0,232,32,6,4,14,21,5,9,0,45,38,2,2,27,0,2
Essendon,2017,28,"Brown, Mitch",4,40,20,29,69,17.25,0,0,0,5,11,5,0,5,0,1,0,19,47,2,0,21,0,0
Essendon,2017,33,"Laverde, Jayden",5,26,16,30,56,11.2,1,5,0,14,0,13,0,8,3,1,0,22,39,1,3,6,0,2
Essendon,2017,24,"Bird, Craig",2,19,4,22,41,20.5,0,0,0,8,0,9,6,5,1,0,0,12,31,0,0,3,0,0
Essendon,2017,44,"McKernan, Shaun",3,18,12,19,37,12.33,3,0,51,7,3,7,10,14,3,10,0,17,24,2,2,5,0,0
Essendon,2017,16,"Begley, Josh",3,19,15,8,27,9.0,5,2,0,6,1,5,0,3,1,3,0,5,23,2,7,0,0,4
Essendon,2017,41,"McNiece, Ben",2,10,4,15,25,12.5,0,0,0,5,5,0,0,1,3,0,0,11,15,0,0,7,0,0
Essendon,2017,10,"Francis, Aaron",2,10,7,12,22,11.0,1,3,0,3,2,3,0,4,0,1,0,11,11,2,3,3,0,0
Essendon,2017,39,"Hocking, Heath",2,13,5,6,19,9.5,2,0,0,4,1,3,3,4,1,1,0,11,9,0,1,3,0,2
Fremantle,2017,27,"Neale, Lachie",21,244,94,327,571,27.19,14,6,0,94,38,61,142,58,35,22,14,274,304,6,8,18,15,12
Fremantle,2017,7,"Fyfe, Nat",21,236,95,319,555,26.43,17,13,0,96,29,82,124,89,35,40,15,313,253,38,9,57,9,10
Fremantle,2017,9,"Hill, Bradley",22,362,139,156,518,23.55,13,14,0,45,52,86,27,66,7,11,4,88,427,1,8,18,22,10
Fremantle,2017,16,"Mundy, David",21,215,80,233,448,21.33,13,9,1,87,25,69,80,36,12,10,5,201,252,2,17,25,0,16
Fremantle,2017,14,"Weller, Lachie",22,258,89,184,442,20.09,5,4,0,53,64,64,22,53,14,13,0,99,324,0,2,39,18,5
Fremantle,2017,19,"Blakely, Connor",17,210,88,196,406,23.88,1,4,0,67,43,39,57,34,20,8,5,142,266,6,1,16,0,4
Fremantle,2017,32,"Hill, Stephen",18,245,48,139,384,21.33,4,3,0,67,39,57,64,52,10,16,1,155,226,4,2,25,2,8
Fremantle,2017,37,"Johnson, Michael",22,229,123,130,359,16.32,2,1,13,34,77,14,6,54,20,16,0,122,218,20,2,75,2,0
Fremantle,2017,10,"Walters, Michael",17,197,74,131,328,19.29,22,14,0,45,9,67,47,54,29,25,10,144,197,3,18,28,19,16
Fremantle,2017,18,"Tucker, Darcy",19,154,75,135,289,15.21,8,4,0,45,26,40,13,34,10,5,0,69,218,2,4,11,4,9
