team,year,jumper_number,player_name,games,kicks,marks,handballs,disposals,disposal_avg,goals,behinds,hitouts,tackles,rebound_50s,inside_50s,clearances,clangers,free_kicks_for,free_kicks_against,brownlow_votes,contested_possessions,uncontested_possessions,contested_marks,marks_inside_50,one_percenters,bounces,goal_assists
Brisbane Lions,2021,15,"Zorko, Dayne",23,386,122,169,555,24.13,17,18,0,140,42,148,104,109,31,40,14,219,314,1,11,40,3,23
Brisbane Lions,2021,9,"Neale, Lachie",17,220,66,239,459,27.0,8,6,0,70,28,71,107,58,35,17,8,215,240,0,3,6,5,8
Brisbane Lions,2021,33,"Bailey, Zac",24,273,77,167,440,18.33,31,18,0,68,25,103,66,98,20,45,4,183,261,3,13,37,1,17
Brisbane Lions,2021,5,"Robinson, Mitch",22,297,98,133,430,19.55,7,7,0,64,62,90,49,81,27,23,3,140,279,3,4,32,3,9
Brisbane Lions,2021,14,"Birchall, Grant",23,307,159,118,425,18.48,2,0,0,23,87,45,13,48,3,9,0,75,310,3,0,39,2,3
Brisbane Lions,2021,31,"Andrews, Harris",23,219,181,132,351,15.26,1,1,0,29,75,14,2,46,16,25,0,156,202,46,1,220,1,1
Brisbane Lions,2021,3,"Daniher, Joe",24,259,117,83,342,14.25,46,32,49,25,8,82,22,70,30,33,4,141,199,26,43,28,13,11
Brisbane Lions,2021,11,"McCarthy, Lincoln",24,183,77,123,306,12.75,36,15,0,80,6,61,26,61,27,28,3,160,150,13,29,35,3,22
Brisbane Lions,2021,46,"McInerney, Oscar",23,156,53,145,301,13.09,6,5,672,51,49,59,127,79,39,29,1,234,84,25,8,92,0,3
Brisbane Lions,2021,37,"Starcevich, Brandon",24,216,90,82,298,12.42,0,0,0,41,68,35,11,56,15,26,0,102,191,10,0,58,3,3
Brisbane Lions,2021,23,"Cameron, Charlie",24,199,95,62,261,10.88,55,33,0,53,5,42,14,48,18,19,1,106,156,9,54,22,13,15
Brisbane Lions,2021,24,"Adams, Marcus",17,166,92,71,237,13.94,0,0,0,30,60,20,2,46,13,14,0,107,124,26,0,114,0,1
Brisbane Lions,2021,2,"Robertson, Deven",16,110,53,100,210,13.13,4,2,0,67,9,27,18,35,10,9,0,94,121,4,6,23,0,5
Brisbane Lions,2021,4,"Ah Chee, Callum",21,103,35,96,199,9.48,7,0,0,58,11,34,12,39,5,18,0,98,103,5,5,30,1,8
Brisbane Lions,2021,35,"Lester, Ryan",17,112,72,86,198,11.65,1,0,0,32,32,14,1,25,10,12,0,70,132,9,1,72,0,0
Brisbane Lions,2021,25,"McStay, Daniel",19,120,88,71,191,10.05,28,10,8,58,0,40,7,23,19,9,2,94,105,38,31,34,1,11
Brisbane Lions,2021,30,"Hipwood, Eric",16,118,79,51,169,10.56,26,20,0,20,0,33,1,42,12,17,1,65,107,18,33,35,0,5
Brisbane Lions,2021,36,"Mathieson, Rhys",15,84,36,85,169,11.27,2,2,0,39,13,27,36,35,8,15,0,72,96,2,3,2,1,2
Brisbane Lions,2021,18,"Coleman, Keidean",18,89,44,73,162,9.0,6,5,0,32,11,25,9,25,16,11,0,78,90,8,5,22,0,6
Brisbane Lions,2021,20,"Prior, Jaxon",18,116,45,44,160,8.89,6,4,0,24,20,34,16,21,11,5,0,53,109,3,2,19,0,3
Brisbane Lions,2021,7,"Berry, Jarrod",11,75,24,63,138,12.55,5,2,0,34,8,23,17,33,14,15,0,46,92,0,3,8,0,4
Brisbane Lions,2021,21,"Fullarton, Tom",12,52,22,73,125,10.42,3,1,42,21,5,12,17,17,5,5,0,59,64,5,4,19,0,6
Brisbane Lions,2021,40,"Payne, Jack",10,73,49,46,119,11.9,0,0,0,16,17,5,0,15,2,5,0,40,76,8,0,48,0,1
Brisbane Lions,2021,27,"Gardiner, Darcy",9,61,34,38,99,11.0,0,0,0,4,17,2,0,21,6,11,0,43,56,8,0,27,0,1
Brisbane Lions,2021,42,"Madden, James",9,49,25,50,99,11.0,1,0,0,16,16,11,11,10,8,2,0,53,47,3,0,22,0,0
Brisbane Lions,2021,12,"Cockatoo, Nakia",7,18,5,24,42,6.0,5,1,0,22,0,3,2,6,4,4,0,22,23,1,1,13,0,4
Brisbane Lions,2021,13,"Berry, Tom",11,14,6,23,37,3.36,2,1,0,20,0,8,1,13,2,5,0,18,19,0,2,5,0,2
Brisbane Lions,2021,22,"Sharp, Harry",2,12,3,3,15,7.5,0,0,0,4,3,3,0,7,1,2,0,7,9,0,0,4,0,1
Brisbane Lions,2021,38,"Ballenden, Connor",1,3,2,1,4,4.0,0,0,1,0,1,0,0,2,1,2,0,2,3,0,0,1,0,0
Carlton,2021,18,"Walsh, Sam",22,298,127,358,656,29.82,12,6,0,100,28,85,103,80,24,32,30,252,408,7,7,17,9,15
Carlton,2021,35,"Curnow, Ed",22,318,106,178,496,22.55,10,3,0,80,29,95,68,69,13,23,4,168,317,2,6,21,3,16
Carlton,2021,9,"Cripps, Patrick",20,163,63,305,468,23.4,13,11,3,85,11,63,107,98,47,44,5,246,230,12,3,31,6,11
Carlton,2021,42,"Saad, Adam",22,311,72,113,424,19.27,2,6,0,39,96,75,16,49,15,10,0,117,251,5,1,63,63,9
Carlton,2021,23,"Weitering, Jacob",22,301,167,60,361,16.41,0,1,2,29,139,16,5,52,18,14,1,139,192,37,0,200,5,1
Carlton,2021,15,"Docherty, Sam",14,252,107,88,340,24.29,0,0,0,31,77,30,20,37,16,4,2,84,232,7,0,29,7,3
Carlton,2021,32,"Newnes, Jack",19,188,93,124,312,16.42,4,9,0,34,28,41,26,42,20,12,0,98,212,3,7,27,10,2
Carlton,2021,24,"Newman, Nic",14,199,86,76,275,19.64,0,1,0,54,63,15,6,34,18,11,0,79,149,5,0,30,9,4
Carlton,2021,6,"Williams, Zac",14,201,55,63,264,18.86,5,4,0,26,48,47,28,35,11,14,0,91,155,3,4,19,13,6
Carlton,2021,8,"Fogarty, Lachie",17,139,57,107,246,14.47,6,6,0,62,11,43,24,36,16,11,0,97,147,2,11,14,0,6
Carlton,2021,2,"Dow, Paddy",17,95,28,147,242,14.24,4,2,0,39,14,39,48,43,9,13,1,109,133,0,4,5,7,9
Carlton,2021,7,"Kennedy, Matthew",13,138,60,101,239,18.38,6,2,0,54,13,45,43,37,11,10,0,94,145,6,1,9,3,1
Carlton,2021,13,"Stocker, Liam",17,163,58,75,238,14.0,2,1,0,37,60,26,8,50,15,10,0,75,141,2,0,40,1,2
Carlton,2021,14,"Jones, Liam",19,178,105,41,219,11.53,0,1,0,19,56,28,6,49,24,16,1,110,109,32,0,157,0,2
Carlton,2021,20,"Plowman, Lachie",19,160,85,59,219,11.53,1,0,0,20,39,9,2,37,14,13,0,64,138,8,0,89,2,0
Carlton,2021,1,"Silvagni, Jack",15,130,70,70,200,13.33,9,13,17,38,5,47,12,32,14,12,0,63,135,7,12,17,4,9
Carlton,2021,5,"Petrevski-Seton, Sam",14,134,56,64,198,14.14,1,3,0,26,24,14,10,29,7,7,0,61,132,5,4,18,2,2
Carlton,2021,3,"Murphy, Marc",15,115,47,76,191,12.73,8,4,0,24,8,32,17,21,8,4,0,56,137,0,5,6,1,6
Carlton,2021,10,"McKay, Harry",19,154,113,31,185,9.74,58,33,6,27,1,26,1,44,27,18,8,105,87,50,69,26,0,6
Carlton,2021,19,"Betts, Eddie",19,121,42,59,180,9.47,27,16,0,31,5,25,10,37,8,14,0,87,92,6,17,22,3,13
Carlton,2021,46,"Cottrell, Matthew",14,118,37,47,165,11.79,3,2,0,31,25,28,8,41,5,9,0,51,112,2,3,28,3,2
Carlton,2021,25,"Fisher, Zac",10,85,23,74,159,15.9,4,8,0,24,6,28,17,23,5,9,0,60,106,3,7,9,8,9
Carlton,2021,40,"Gibbons, Michael",11,98,39,58,156,14.18,8,5,0,27,8,32,21,24,6,6,0,58,101,1,7,16,3,6
Carlton,2021,27,"Pittonet, Marc",13,67,26,80,147,11.31,5,5,379,28,15,25,52,41,17,24,0,98,57,4,6,43,0,3
Carlton,2021,21,"Martin, Jack",11,94,61,46,140,12.73,8,6,0,26,6,26,9,21,9,11,0,48,93,8,15,12,0,10
Carlton,2021,43,"Setterfield, Will",8,74,35,50,124,15.5,1,6,0,17,7,23,22,20,6,10,0,55,72,1,2,8,1,2
Carlton,2021,31,"Williamson, Tom",11,83,43,41,124,11.27,2,3,0,16,21,19,5,20,2,8,0,30,95,1,3,20,1,2
Carlton,2021,12,"De Koning, Tom",13,81,40,42,123,9.46,7,4,219,27,8,15,31,29,16,15,0,63,68,13,12,16,0,1
Carlton,2021,44,"Owies, Matthew",13,69,43,46,115,8.85,15,17,0,38,5,15,4,16,10,7,0,47,71,3,20,10,1,3
Carlton,2021,41,"Casboult, Levi",13,77,47,34,111,8.54,8,5,79,25,1,15,10,41,11,17,0,62,54,17,14,26,0,3
Carlton,2021,4,"OBrien, Lochie",5,49,20,31,80,16.0,1,3,0,9,8,17,3,9,4,1,0,23,57,0,0,5,3,4
Carlton,2021,11,"McGovern, Mitch",5,42,24,14,56,11.2,6,4,0,13,3,16,0,6,7,0,0,17,39,5,7,3,0,1
Carlton,2021,28,"Cuningham, David",4,26,9,28,54,13.5,3,2,0,6,2,14,7,11,2,3,0,25,32,1,0,4,3,5
Carlton,2021,30,"Curnow, Charlie",4,35,16,14,49,12.25,2,5,0,6,1,12,0,17,1,7,0,17,34,2,4,3,0,3
Carlton,2021,26,"Parks, Luke",6,30,12,15,45,7.5,0,0,0,12,9,7,0,12,5,5,0,17,27,2,0,20,0,0
Carlton,2021,36,"Honey, Josh",5,24,13,12,36,7.2,6,3,0,6,3,8,0,8,2,1,0,12,22,2,6,5,0,4
Carlton,2021,17,"Kemp, Brodie",2,14,8,5,19,9.5,0,0,0,3,4,2,0,6,0,1,0,1,18,0,0,14,1,0
Carlton,2021,39,"McDonald, Oscar",3,8,3,1,9,3.0,2,1,0,2,0,2,0,2,3,1,0,4,5,0,1,2,0,0
Carlton,2021,29,"Durdin, Corey",2,4,2,4,8,4.0,1,0,0,4,0,1,0,1,1,0,0,5,4,0,0,1,0,2
Collingwood,2021,25,"Crisp, Jack",22,341,148,253,594,27.0,2,5,0,80,84,91,61,92,16,29,11,201,401,16,1,63,9,13
Collingwood,2021,22,"Sidebottom, Steele",21,272,114,228,500,23.81,8,5,0,62,28,62,68,81,14,24,0,166,335,0,6,30,10,10
Collingwood,2021,37,"Maynard, Brayden",22,335,121,126,461,20.95,1,0,0,57,106,41,10,65,16,26,0,112,300,13,0,99,3,2
Collingwood,2021,2,"de Goey, Jordan",20,251,108,169,420,21.0,23,23,0,39,24,70,60,61,12,18,9,140,288,9,31,20,0,13
Collingwood,2021,10,"Pendlebury, Scott",18,197,67,220,417,23.17,4,4,0,69,24,58,79,59,13,10,6,180,237,3,2,21,6,20
Collingwood,2021,9,"Noble, John",22,260,114,149,409,18.59,2,0,0,57,64,37,12,53,23,14,0,96,312,2,1,12,4,4
Collingwood,2021,16,"Mayne, Chris",17,225,128,179,404,23.76,0,0,0,44,45,12,8,32,12,9,0,83,293,6,0,47,3,1
Collingwood,2021,13,"Adams, Taylor",14,195,46,187,382,27.29,2,2,0,78,15,63,100,81,30,16,5,190,191,3,1,22,4,3
Collingwood,2021,4,"Grundy, Brodie",20,185,72,197,382,19.1,12,6,647,84,28,49,80,92,31,43,9,218,174,20,9,42,3,5
Collingwood,2021,3,"Quaynor, Isaac",20,221,95,140,361,18.05,1,2,0,45,79,31,10,52,18,13,0,116,245,12,0,68,3,2
Collingwood,2021,7,"Daicos, Josh",17,173,48,149,322,18.94,9,9,0,53,25,39,43,47,19,14,0,103,221,1,1,4,6,3
Collingwood,2021,32,"Hoskin-Elliott, Will",20,213,124,101,314,15.7,13,2,0,45,20,57,16,47,6,14,0,87,230,10,15,30,7,14
Collingwood,2021,44,"Madgen, Jack",19,159,88,145,304,16.0,1,2,0,19,50,13,8,38,10,6,0,96,204,8,1,63,1,1
Collingwood,2021,23,"Roughead, Jordan",21,190,137,87,277,13.19,0,0,9,35,69,14,4,36,12,14,0,90,180,19,0,159,3,1
Collingwood,2021,24,"Thomas, Josh",20,148,66,118,266,13.3,12,9,0,51,7,44,13,28,19,7,0,102,175,0,10,13,0,11
Collingwood,2021,41,"Mihocek, Brody",21,178,123,50,228,10.86,34,34,0,35,1,57,3,53,16,19,0,92,127,29,46,19,0,7
Collingwood,2021,30,"Moore, Darcy",13,153,107,68,221,17.0,4,1,0,12,53,13,1,32,9,16,2,74,123,25,6,74,3,4
Collingwood,2021,14,"Cameron, Darcy",18,147,99,72,219,12.17,22,9,121,32,8,28,29,28,20,15,0,129,97,40,25,27,0,5
Collingwood,2021,5,"Elliott, Jamie",13,127,61,73,200,15.38,25,8,0,32,5,41,15,48,10,15,3,84,116,7,26,21,5,7
Collingwood,2021,17,"Brown, Callum",15,66,41,107,173,11.53,3,6,0,44,5,19,13,21,8,5,0,56,114,2,3,2,7,5
Collingwood,2021,27,"Poulter, Caleb",11,107,55,58,165,15.0,2,5,0,22,14,23,7,25,9,6,0,50,117,1,2,6,0,2
Collingwood,2021,8,"Bianco, Trent",12,100,53,47,147,12.25,7,5,0,21,11,18,7,28,5,4,0,36,114,2,7,5,1,3
Collingwood,2021,28,"Murphy, Nathan",15,88,50,56,144,9.6,1,3,0,16,20,18,6,19,16,6,0,43,100,2,4,19,0,0
Collingwood,2021,38,"Howe, Jeremy",8,98,46,41,139,17.38,1,0,0,19,34,4,0,17,6,5,0,32,86,6,0,18,1,1
Collingwood,2021,18,"Macrae, Finlay",9,45,26,69,114,12.67,1,0,0,9,2,17,11,15,2,3,0,37,76,0,2,0,0,2
Collingwood,2021,21,"Ruscoe, Trey",9,73,27,33,106,11.78,2,0,0,15,19,7,0,17,3,7,0,29,73,2,2,10,2,2
Collingwood,2021,6,"Brown, Tyler",7,35,14,60,95,13.57,0,0,0,11,6,12,15,12,1,4,0,39,57,2,0,7,1,0
Collingwood,2021,35,"Henry, Oliver",10,61,44,30,91,9.1,7,8,0,9,2,13,0,26,4,1,0,24,66,7,16,6,0,7
Collingwood,2021,36,"Sier, Brayden",7,32,16,54,86,12.29,1,0,0,19,2,11,16,4,3,0,0,45,41,1,1,3,0,1
Collingwood,2021,31,"McCreery, Beau",13,52,24,30,82,6.31,11,6,0,43,0,21,2,28,3,13,0,27,57,1,7,13,2,2
Collingwood,2021,46,"Cox, Mason",7,41,26,25,66,9.43,8,8,23,7,3,10,4,15,11,5,0,38,23,10,8,14,0,2
Collingwood,2021,11,"Keane, Mark",4,31,23,25,56,14.0,0,1,0,1,6,5,2,15,0,7,0,18,38,4,1,9,0,0
Collingwood,2021,12,"Wilson, Tom",4,25,7,23,48,12.0,0,0,0,7,8,2,3,12,1,5,0,13,36,1,1,4,0,0
Collingwood,2021,33,"Ginnivan, Jack",5,38,18,7,45,9.0,6,3,0,4,1,13,2,11,6,3,0,14,34,1,5,4,0,3
Collingwood,2021,1,"Rantall, Jay",5,10,10,19,29,5.8,0,0,0,3,1,3,0,6,1,2,0,7,21,0,1,0,0,0
Collingwood,2021,19,"Greenwood, Levi",2,16,3,9,25,12.5,0,0,0,7,3,2,1,7,0,4,0,4,19,0,0,0,0,0
Collingwood,2021,15,"Lynch, Max",2,9,4,14,23,11.5,0,0,41,5,2,4,3,3,1,2,0,9,13,0,0,6,0,2
Collingwood,2021,20,"Kelly, Will",2,6,4,5,11,5.5,0,0,0,0,2,1,0,1,2,0,0,4,8,0,0,3,0,0
Collingwood,2021,43,"Tohill, Anton",1,4,3,5,9,9.0,0,0,0,0,2,1,1,2,1,1,0,2,7,0,0,6,0,0
Essendon,2021,7,"Merrett, Zach",23,361,97,364,725,31.52,4,7,0,112,54,127,86,97,41,26,20,207,516,1,4,42,12,20
Essendon,2021,3,"Parish, Darcy",23,341,96,360,701,30.48,10,8,0,90,30,137,175,81,13,10,26,309,405,1,7,26,2,21
Essendon,2021,19,"Hind, Nick",22,365,114,127,492,22.36,4,2,0,45,81,72,19,65,19,19,0,128,363,6,2,38,40,13
Essendon,2021,21,"Heppell, Dyson",19,276,132,194,470,24.74,2,1,0,47,73,44,13,43,15,12,0,119,331,7,2,49,2,6
Essendon,2021,14,"Ridley, Jordan",22,340,131,124,464,21.09,0,0,0,29,138,20,1,39,16,13,3,110,249,26,0,131,7,0
Essendon,2021,27,"Redman, Mason",22,245,101,142,387,17.59,6,2,0,44,87,36,7,46,11,17,1,96,243,10,0,42,21,3
Essendon,2021,4,"Langford, Kyle",17,202,98,152,354,20.82,13,3,2,57,18,54,34,55,11,18,0,112,244,9,13,22,4,7
Essendon,2021,40,"Snelling, Will",20,155,74,199,354,17.7,12,7,0,99,24,47,31,47,21,9,0,110,245,1,16,25,1,9
Essendon,2021,1,"McGrath, Andrew",15,171,43,167,338,22.53,2,4,0,66,24,39,58,41,17,11,2,137,204,0,0,27,2,6
Essendon,2021,15,"Laverde, Jayden",23,202,134,116,318,13.83,1,0,0,35,75,14,4,51,17,25,0,101,216,23,0,86,1,0
Essendon,2021,25,"Stringer, Jake",19,210,55,102,312,16.42,41,18,0,76,7,90,84,64,30,23,8,162,153,8,27,24,7,13
Essendon,2021,5,"Smith, Devon",20,155,68,128,283,14.15,16,19,0,78,5,52,21,53,11,23,3,98,189,4,19,22,12,13
Essendon,2021,13,"Cox, Nik",22,152,81,107,259,11.77,9,9,12,47,19,37,20,53,16,23,0,92,174,8,8,27,9,1
Essendon,2021,20,"Wright, Peter",21,146,90,100,246,11.71,29,14,208,37,18,27,22,51,31,23,5,130,126,33,34,82,2,7
Essendon,2021,16,"Perkins, Archie",21,116,58,122,238,11.33,9,14,0,42,2,54,11,41,13,13,2,86,155,5,9,8,5,9
Essendon,2021,35,"Guelfi, Matt",20,124,75,112,236,11.8,6,4,0,54,13,41,18,49,11,19,0,98,140,7,5,38,5,4
Essendon,2021,33,"Ham, Brayden",19,118,56,109,227,11.95,5,10,0,30,6,44,6,35,5,9,0,59,168,5,4,14,1,7
Essendon,2021,17,"Stewart, James",17,136,89,77,213,12.53,0,0,0,19,51,14,1,37,7,22,0,81,131,21,0,50,2,2
Essendon,2021,26,"Hooker, Cale",18,106,65,100,206,11.44,33,24,10,27,0,19,6,48,12,18,1,110,99,14,37,36,0,8
Essendon,2021,43,"McDonald-Tipungwuti, Anthony",20,129,49,72,201,10.05,34,14,0,56,2,35,12,41,16,18,2,86,116,3,19,23,18,20
Essendon,2021,12,"Cutler, Tom",13,113,51,65,178,13.69,1,4,0,16,30,20,3,17,5,2,0,43,128,2,1,17,9,5
Essendon,2021,10,"Francis, Aaron",15,99,70,70,169,11.27,2,6,1,17,35,15,2,37,15,12,0,59,112,9,3,63,0,5
Essendon,2021,9,"Shiel, Dylan",8,74,16,81,155,19.38,3,4,0,24,4,19,36,19,3,8,0,52,93,1,1,11,3,1
Essendon,2021,45,"Waterman, Alec",14,82,43,60,142,10.14,17,8,0,28,2,27,4,30,8,6,1,67,71,10,20,12,0,4
Essendon,2021,2,"Draper, Sam",13,85,31,46,131,10.08,2,5,316,23,21,32,57,45,16,24,4,89,40,15,7,54,1,3
Essendon,2021,23,"Jones, Harry",16,77,57,40,117,7.31,20,6,4,21,0,21,1,15,7,6,0,55,65,17,24,21,0,7
Essendon,2021,42,"Durham, Sam",7,47,31,52,99,14.14,1,2,0,9,11,13,10,10,4,1,0,34,68,1,2,9,1,4
Essendon,2021,11,"Zaharakis, David",9,51,21,30,81,9.0,2,2,0,16,7,16,9,10,0,4,0,27,56,0,0,0,3,1
Essendon,2021,34,"Phillips, Andrew",6,32,24,30,62,10.33,4,1,123,23,5,11,16,10,8,8,0,31,37,6,5,25,0,1
Essendon,2021,37,"Clarke, Dylan",4,25,17,36,61,15.25,2,0,0,9,2,14,9,10,4,5,0,21,44,1,4,3,0,0
Essendon,2021,8,"Gleeson, Martin",6,33,21,27,60,10.0,0,0,0,11,6,4,1,4,2,2,0,11,51,0,0,16,0,0
Essendon,2021,30,"Zerk-Thatcher, Brandon",6,36,22,24,60,10.0,0,0,1,11,15,1,3,13,3,6,0,13,45,2,0,21,0,0
Essendon,2021,6,"Caldwell, Jye",3,27,8,19,46,15.33,0,1,0,16,1,11,7,8,6,0,0,22,25,1,1,3,0,1
Essendon,2021,28,"Cahill, Ned",3,9,3,13,22,7.33,1,0,0,3,4,2,1,7,0,2,0,11,14,0,0,6,0,1
Essendon,2021,24,"Bryan, Nick",1,5,3,7,12,12.0,0,0,18,3,1,0,4,2,1,1,0,5,7,0,0,2,0,0
Essendon,2021,31,"Reid, Zach",1,5,1,5,10,10.0,0,0,0,5,2,0,0,3,3,0,0,7,3,0,0,2,0,0
Essendon,2021,29,"Ambrose, Patrick",1,1,0,4,5,5.0,0,1,0,2,0,0,0,0,1,0,0,4,1,0,0,0,0,0
Fremantle,2021,8,"Brayshaw, Andrew",20,265,101,303,568,28.4,8,5,0,93,48,80,73,64,25,23,10,180,395,0,3,38,10,6
Fremantle,2021,16,"Mundy, David",22,248,68,305,553,25.14,15,7,0,87,27,97,117,71,18,21,20,244,328,3,2,41,1,11
Fremantle,2021,3,"Serong, Caleb",22,279,64,224,503,22.86,8,10,0,72,28,91,106,71,23,12,5,204,300,2,8,13,0,9
Fremantle,2021,5,"Cerra, Adam",18,250,93,165,415,23.06,5,10,0,47,29,90,64,59,21,12,3,144,276,1,7,24,2,15
Fremantle,2021,11,"Aish, James",22,236,92,178,414,18.82,1,8,0,49,55,65,36,56,13,13,0,112,296,5,3,44,2,5
Fremantle,2021,13,"Ryan, Luke",19,332,136,82,414,21.79,0,0,0,34,151,16,5,45,14,19,3,87,236,11,0,74,11,1
Fremantle,2021,7,"Fyfe, Nat",15,154,58,207,361,24.07,6,21,0,61,16,48,86,73,18,36,3,201,167,16,14,33,11,9
