team,year,jumper_number,player_name,games,kicks,marks,handballs,disposals,disposal_avg,goals,behinds,hitouts,tackles,rebound_50s,inside_50s,clearances,clangers,free_kicks_for,free_kicks_against,brownlow_votes,contested_possessions,uncontested_possessions,contested_marks,marks_inside_50,one_percenters,bounces,goal_assists
Port Adelaide,2023,18,"Horne-Francis, Jason",24,268,78,154,422,17.58,16,12,0,69,29,90,115,99,34,46,16,215,216,9,13,16,13,14
Port Adelaide,2023,6,"Farrell, Kane",22,281,82,79,360,16.36,2,3,0,42,90,58,14,39,9,14,0,86,223,3,3,43,28,4
Port Adelaide,2023,2,"Powell-Pepper, Sam",25,202,64,141,343,13.72,31,31,0,78,10,59,38,87,21,39,2,160,176,7,23,29,1,14
Port Adelaide,2023,3,"Burton, Ryan",22,278,80,58,336,15.27,8,6,0,46,100,47,9,48,19,17,0,86,179,5,5,60,1,4
Port Adelaide,2023,10,"Boak, Travis",21,173,60,162,335,15.95,7,6,0,58,28,52,40,46,13,9,0,128,200,3,6,13,2,6
Port Adelaide,2023,14,"Bergman, Miles",24,225,115,106,331,13.79,3,8,0,57,79,50,29,66,19,18,0,140,201,15,3,66,4,6
Port Adelaide,2023,23,"Williams, Dylan",21,247,101,65,312,14.86,0,1,0,16,100,44,9,40,8,8,0,84,183,15,1,38,5,2
Port Adelaide,2023,33,"Byrne-Jones, Darcy",23,192,68,100,292,12.7,18,17,0,66,9,53,10,46,13,10,0,113,181,2,18,47,4,21
Port Adelaide,2023,21,"Aliir, Aliir",24,202,121,81,283,11.79,0,0,0,37,80,18,2,69,20,30,3,141,145,35,1,171,2,1
Port Adelaide,2023,11,"Finlayson, Jeremy",22,207,102,72,279,12.68,38,38,60,40,12,47,34,54,14,21,6,132,154,25,51,53,4,15
Port Adelaide,2023,7,"Duursma, Xavier",16,146,67,99,245,15.31,6,1,0,44,23,29,25,48,16,8,0,99,146,5,3,15,7,5
Port Adelaide,2023,41,"McEntee, Jed",22,99,48,108,207,9.41,14,3,0,64,4,44,7,44,10,21,0,87,123,2,13,21,0,11
Port Adelaide,2023,15,"Rioli, Willie",19,136,52,69,205,10.79,31,17,0,47,4,39,12,36,15,17,0,91,115,6,18,24,1,17
Port Adelaide,2023,4,"Marshall, Todd",21,155,103,41,196,9.33,36,16,0,48,3,29,1,49,16,12,1,78,120,22,61,35,1,15
Port Adelaide,2023,12,"McKenzie, Trent",19,147,74,28,175,9.21,0,0,0,21,52,18,2,27,5,13,0,49,98,16,0,80,1,1
Port Adelaide,2023,22,"Dixon, Charlie",14,105,67,67,172,12.29,23,12,104,30,4,30,19,45,10,20,3,118,64,36,31,33,0,5
Port Adelaide,2023,34,"Jones, Lachie",15,94,45,66,160,10.67,4,1,3,25,35,19,5,30,6,5,0,75,89,10,2,64,1,3
Port Adelaide,2023,29,"Lycett, Scott",14,49,14,100,149,10.64,0,1,346,52,7,22,56,45,26,26,0,98,56,1,2,33,0,5
Port Adelaide,2023,26,"Bonner, Riley",11,100,37,42,142,12.91,2,7,0,16,19,22,11,13,1,5,0,36,105,0,5,5,2,2
Port Adelaide,2023,1,"Jonas, Tom",13,63,44,36,99,7.62,1,0,0,19,25,6,2,25,9,8,0,34,69,2,0,84,0,0
Port Adelaide,2023,30,"Lord, Ollie",13,47,31,48,95,7.31,15,10,17,20,0,10,2,30,10,18,0,57,42,13,18,46,0,4
Port Adelaide,2023,31,"Evans, Francis",10,51,20,24,75,7.5,10,4,0,16,0,14,5,12,4,1,0,36,41,2,4,6,1,6
Port Adelaide,2023,44,"Mead, Jackson",7,32,12,20,52,7.43,2,1,0,18,1,16,6,11,3,3,0,20,33,2,2,10,0,1
Port Adelaide,2023,36,"Burgoyne, Jase",5,27,13,17,44,8.8,0,0,0,6,4,8,1,3,1,0,0,13,32,0,0,8,0,1
Port Adelaide,2023,27,"Teakle, Brynn",4,16,5,25,41,10.25,1,2,83,14,5,6,7,18,5,10,0,23,17,1,0,7,0,1
Port Adelaide,2023,25,"Hayes, Sam",4,13,6,22,35,8.75,0,0,74,9,2,5,7,8,3,4,0,21,15,1,0,10,0,1
Port Adelaide,2023,47,"Narkle, Quinton",3,18,7,14,32,10.67,4,1,0,4,2,6,0,8,1,3,0,8,25,0,3,4,2,0
Port Adelaide,2023,19,"Georgiades, Mitch",2,18,12,9,27,13.5,2,5,0,2,0,4,0,7,2,4,0,9,19,1,6,0,0,1
Port Adelaide,2023,13,"Fantasia, Orazio",3,13,5,10,23,7.67,2,5,0,5,0,5,0,3,2,0,0,5,17,0,2,0,0,1
Port Adelaide,2023,38,"Visentini, Dante",3,10,2,12,22,7.33,0,0,51,7,0,2,12,12,4,8,0,15,5,0,0,8,0,0
Port Adelaide,2023,8,"Sinn, Josh",3,10,5,6,16,5.33,0,1,0,1,2,2,1,6,0,1,0,8,9,1,0,2,0,1
Port Adelaide,2023,17,"Clurey, Tom",1,2,1,1,3,3.0,0,0,0,2,4,0,1,1,0,1,0,2,0,1,0,7,0,0
Richmond,2023,14,"Taranto, Tim",23,337,79,325,662,28.78,19,14,0,154,52,80,142,121,13,23,19,285,360,2,18,19,2,8
Richmond,2023,29,"Bolton, Shai",23,315,79,185,500,21.74,31,29,0,70,19,125,93,87,19,23,14,223,283,12,25,39,29,19
Richmond,2023,17,"Rioli, Daniel",23,272,97,204,476,20.7,4,4,0,79,73,46,18,55,18,10,5,130,295,7,3,27,50,10
Richmond,2023,4,"Martin, Dustin",20,280,94,192,472,23.6,25,22,0,38,7,100,56,70,11,14,8,195,268,22,30,27,9,15
Richmond,2023,3,"Prestia, Dion",20,211,63,228,439,21.95,8,3,0,56,35,60,77,68,9,15,6,168,280,0,11,25,1,13
Richmond,2023,7,"Baker, Liam",23,258,85,180,438,19.04,12,14,0,51,57,57,19,88,14,29,3,159,268,2,16,46,10,13
Richmond,2023,1,"Vlastuin, Nick",21,283,144,111,394,18.76,2,1,0,53,116,20,9,50,19,14,0,116,225,17,2,84,1,1
Richmond,2023,15,"Short, Jayden",16,279,100,77,356,22.25,7,4,0,40,73,55,24,39,10,9,0,83,256,4,1,12,15,6
Richmond,2023,5,"Ross, Jack",19,185,100,161,346,18.21,8,4,0,35,45,53,32,40,9,6,0,108,240,4,13,25,7,9
Richmond,2023,22,"Hopper, Jacob",16,162,55,180,342,21.38,7,4,0,64,24,66,68,58,18,13,1,133,210,1,5,9,1,12
Richmond,2023,21,"Balta, Noah",23,271,147,68,339,14.74,3,3,8,28,121,36,1,74,16,20,6,131,192,47,8,102,19,1
Richmond,2023,33,"McIntosh, Kamdyn",22,223,93,94,317,14.41,6,6,0,45,44,52,14,77,7,17,0,83,222,9,7,47,1,5
Richmond,2023,9,"Cotchin, Trent",19,161,53,150,311,16.37,7,8,0,45,16,50,50,52,10,13,2,139,168,4,8,16,0,7
Richmond,2023,35,"Broad, Nathan",19,192,101,113,305,16.05,2,0,0,45,67,20,3,41,13,13,1,83,211,14,0,105,9,3
Richmond,2023,34,"Graham, Jack",20,147,45,156,303,15.15,9,7,0,77,18,54,27,47,10,16,0,104,205,0,8,14,5,11
Richmond,2023,50,"Pickett, Marlion",21,130,54,142,272,12.95,8,4,3,55,13,58,17,67,15,24,0,128,163,5,9,39,3,10
Richmond,2023,25,"Nankervis, Toby",15,130,37,121,251,16.73,3,4,487,82,23,24,65,63,23,23,0,135,95,4,2,65,0,2
Richmond,2023,2,"Grimes, Dylan",22,121,52,77,198,9.0,0,0,0,48,42,10,4,50,24,24,0,92,91,6,0,113,1,1
Richmond,2023,8,"Riewoldt, Jack",21,139,94,49,188,8.95,32,28,2,43,1,30,5,51,11,16,0,96,91,33,58,43,0,6
Richmond,2023,45,"Young, Tylar",19,129,55,48,177,9.32,0,0,0,23,69,16,3,47,9,16,0,76,90,13,0,148,0,0
Richmond,2023,13,"Ralphsmith, Hugo",13,77,43,66,143,11.0,1,2,0,6,16,25,5,30,0,6,0,43,91,3,1,15,3,4
Richmond,2023,31,"Mansell, Rhyan",17,94,40,38,132,7.76,10,5,0,43,6,30,4,25,13,9,0,48,85,1,8,22,0,2
Richmond,2023,42,"Clarke, Judson",13,68,26,47,115,8.85,11,3,0,18,5,29,8,19,5,2,0,47,74,2,5,7,5,1
Richmond,2023,32,"Ryan, Samson",14,66,40,33,99,7.07,12,5,171,11,10,20,16,26,7,10,0,50,49,11,15,23,0,2
Richmond,2023,46,"Miller, Ben",13,49,31,46,95,7.31,6,3,115,28,6,15,10,22,7,5,0,51,52,6,10,53,1,6
Richmond,2023,41,"Banks, Sam",6,55,17,27,82,13.67,1,2,0,8,20,9,3,13,3,1,0,19,56,1,1,11,0,1
Richmond,2023,20,"Soldo, Ivan",8,47,31,31,78,9.75,7,5,182,30,9,13,21,20,14,10,0,46,34,7,11,14,0,3
Richmond,2023,38,"Cumberland, Noah",9,49,23,23,72,8.0,8,8,0,23,0,17,2,38,12,11,0,35,37,5,10,5,1,3
Richmond,2023,27,"Dow, Thomson",4,27,10,43,70,17.5,0,2,0,8,3,11,15,14,4,5,0,30,39,1,2,2,0,1
Richmond,2023,10,"Rioli, Maurice",10,40,14,22,62,6.2,2,5,0,21,2,8,3,14,5,5,0,24,44,0,3,8,4,5
Richmond,2023,19,"Lynch, Tom",4,26,18,8,34,8.5,9,6,1,5,0,4,3,14,2,8,0,24,13,10,11,12,0,1
Richmond,2023,40,"Sonsie, Tyler",3,16,4,18,34,11.33,0,0,0,4,2,4,1,9,1,2,0,12,23,0,0,3,0,0
Richmond,2023,26,"Coulthard, Matthew",4,18,7,11,29,7.25,1,2,0,6,1,7,4,3,4,0,0,13,18,0,1,2,2,1
Richmond,2023,43,"Bauer, Jacob",4,14,8,4,18,4.5,4,0,0,2,0,3,0,8,1,4,0,4,15,2,3,3,0,0
Richmond,2023,36,"Trezise, James",1,13,3,4,17,17.0,0,0,0,5,5,3,0,1,1,0,0,4,9,0,0,9,1,0
Richmond,2023,30,"Brown, Tom",1,12,6,4,16,16.0,0,0,0,0,4,2,0,2,0,0,0,6,10,0,0,1,0,0
St Kilda,2023,35,"Sinclair, Jack",24,470,119,223,693,28.88,6,3,0,49,112,78,68,76,15,4,21,194,403,2,3,35,16,9
St Kilda,2023,5,"Crouch, Brad",24,292,90,359,651,27.13,8,6,0,142,33,79,131,106,25,22,18,283,362,1,6,24,3,10
St Kilda,2023,7,"Wanganeen-Milera, Nasiah",24,419,150,144,563,23.46,4,2,0,49,103,51,7,69,11,11,4,112,362,6,2,37,24,4
St Kilda,2023,32,"Wood, Mason",24,332,161,180,512,21.33,15,11,0,64,40,75,35,78,26,18,1,173,347,21,17,66,4,17
St Kilda,2023,9,"Steele, Jack",21,227,86,272,499,23.76,4,3,0,150,27,89,97,79,27,22,15,226,282,4,7,36,1,8
St Kilda,2023,19,"Marshall, Rowan",24,314,126,179,493,20.54,8,8,639,115,41,80,121,83,44,25,3,275,218,35,14,63,0,4
St Kilda,2023,44,"Wilkie, Callum",24,329,207,145,474,19.75,0,1,0,50,117,15,1,65,18,23,2,133,330,28,1,143,9,2
St Kilda,2023,8,"Hill, Bradley",22,271,103,184,455,20.68,6,5,0,43,45,68,17,64,13,14,0,89,368,0,6,24,21,12
St Kilda,2023,4,"Gresham, Jade",23,229,87,175,404,17.57,21,16,0,74,11,79,35,87,17,18,0,149,241,5,24,16,7,12
St Kilda,2023,14,"Stocker, Liam",23,239,145,153,392,17.04,0,2,0,39,83,26,7,48,14,13,0,100,271,9,0,47,1,0
St Kilda,2023,11,"Clark, Hunter",19,185,54,161,346,18.21,4,2,0,68,16,50,52,64,16,22,0,143,202,3,1,17,0,5
St Kilda,2023,10,"Owens, Mitch",23,187,83,159,346,15.04,26,16,49,87,12,66,37,55,39,14,0,194,166,23,15,45,9,10
St Kilda,2023,13,"Byrnes, Ryan",20,184,68,151,335,16.75,5,4,0,42,37,46,22,49,10,10,0,105,238,1,5,20,10,9
St Kilda,2023,26,"Battle, Josh",23,216,146,112,328,14.26,1,0,0,39,74,21,4,59,14,18,0,101,217,23,0,81,2,2
St Kilda,2023,6,"Ross, Sebastian",17,190,42,137,327,19.24,1,1,0,61,23,68,63,47,13,11,0,137,195,2,1,32,10,8
St Kilda,2023,25,"Phillipou, Mattaes",24,124,69,180,304,12.67,13,8,0,54,6,56,26,57,16,11,1,133,175,9,11,16,2,9
St Kilda,2023,17,"Windhager, Marcus",19,156,74,148,304,16.0,2,5,0,48,25,34,18,33,11,7,0,83,225,1,4,12,3,2
St Kilda,2023,22,"Higgins, Jack",22,163,82,130,293,13.32,36,25,0,43,6,32,7,45,25,14,3,115,182,5,40,18,2,12
St Kilda,2023,16,"Butler, Dan",24,176,49,83,259,10.79,33,13,0,101,12,56,10,71,24,24,0,94,165,4,16,21,7,11
St Kilda,2023,29,"Webster, Jimmy",17,159,94,99,258,15.18,0,0,0,31,43,18,5,27,8,11,0,70,181,4,0,48,3,1
St Kilda,2023,20,"Howard, Dougal",18,150,99,81,231,12.83,0,1,0,15,36,7,2,32,8,9,0,73,152,10,0,147,0,0
St Kilda,2023,33,"Paton, Ben",12,92,53,70,162,13.5,0,0,0,18,21,14,4,18,9,1,0,44,117,3,0,17,2,1
St Kilda,2023,47,"Caminiti, Anthony",18,78,60,74,152,8.44,19,9,26,50,1,32,4,42,14,19,0,76,76,15,22,15,1,9
St Kilda,2023,43,"Sharman, Cooper",16,97,57,49,146,9.13,15,5,3,23,11,34,8,26,9,5,0,67,79,14,17,40,0,6
St Kilda,2023,12,"King, Max",11,73,48,30,103,9.36,28,12,3,10,0,19,3,22,11,11,5,55,47,19,27,4,0,6
St Kilda,2023,21,"Cordy, Zaine",14,59,43,43,102,7.29,7,0,34,18,13,11,2,18,5,7,0,41,68,4,8,46,0,5
St Kilda,2023,28,"Membrey, Tim",7,53,36,24,77,11.0,6,8,2,6,1,16,0,8,2,2,0,28,51,3,13,10,0,3
St Kilda,2023,3,"Jones, Zak",4,26,9,34,60,15.0,0,2,0,11,1,12,13,5,2,1,0,20,40,0,0,4,0,1
St Kilda,2023,23,"Bytel, Jack",6,25,15,23,48,8.0,1,1,0,11,4,4,7,11,2,4,0,19,30,0,2,2,1,0
St Kilda,2023,15,"Billings, Jack",3,22,13,23,45,15.0,1,3,0,6,2,8,2,5,1,1,0,13,32,0,2,3,0,2
St Kilda,2023,45,"Peris, Jack",1,5,3,8,13,13.0,0,0,0,4,0,3,0,0,1,0,0,6,9,0,0,1,0,0
St Kilda,2023,18,"Hayes, Jack",1,2,4,6,8,8.0,1,0,3,2,0,3,2,3,2,2,0,6,5,1,1,2,0,1
Sydney,2023,21,"Gulden, Errol",24,464,126,179,643,26.79,22,20,0,119,72,147,93,109,40,34,27,236,404,3,10,25,9,15
Sydney,2023,26,"Parker, Luke",23,269,86,274,543,23.61,9,5,0,114,26,73,128,79,29,26,10,255,286,7,8,31,2,16
Sydney,2023,44,"Lloyd, Jake",23,372,138,163,535,23.26,3,1,0,54,125,63,19,40,13,9,0,107,344,3,0,46,9,7
Sydney,2023,1,"Warner, Chad",21,309,65,209,518,24.67,15,15,0,90,39,121,94,90,22,28,16,221,309,2,2,22,17,11
Sydney,2023,22,"Blakey, Nick",24,318,98,175,493,20.54,2,1,0,32,127,50,2,64,21,14,5,113,289,12,1,145,56,4
Sydney,2023,13,"Florent, Oliver",24,272,95,205,477,19.88,5,1,0,45,92,56,27,68,11,19,0,135,302,2,4,23,16,7
Sydney,2023,8,"Rowbottom, James",24,238,27,192,430,17.92,6,6,0,176,40,76,112,89,32,28,0,245,191,0,0,25,0,10
Sydney,2023,14,"Mills, Callum",20,207,95,196,403,20.15,7,5,0,88,35,55,40,53,13,8,3,141,261,7,6,30,1,8
Sydney,2023,16,"Campbell, Braeden",23,238,99,123,361,15.7,8,9,0,63,49,58,26,61,13,19,0,121,245,6,7,34,3,6
Sydney,2023,5,"Heeney, Isaac",23,214,110,143,357,15.52,30,19,0,99,14,55,41,70,19,15,2,194,165,24,31,28,5,14
Sydney,2023,11,"Papley, Tom",23,254,74,90,344,14.96,37,24,0,42,5,91,68,86,23,23,4,159,193,8,33,27,7,21
Sydney,2023,27,"McInerney, Justin",19,183,87,142,325,17.11,13,5,0,42,25,45,20,39,16,12,0,88,234,3,15,32,3,5
Sydney,2023,7,"Cunningham, Harry",24,171,85,148,319,13.29,3,2,0,68,61,22,16,33,10,15,0,91,232,3,3,45,6,5
Sydney,2023,42,"Fox, Robbie",20,152,61,151,303,15.15,2,3,2,39,56,18,8,52,11,19,0,114,189,9,3,67,4,2
Sydney,2023,2,"McLean, Hayden",22,150,97,121,271,12.32,21,14,213,55,14,42,28,58,15,28,1,135,137,33,25,76,0,12
Sydney,2023,9,"Hayward, Will",23,177,99,92,269,11.7,25,19,0,72,11,43,5,43,20,11,1,115,154,19,23,27,0,13
Sydney,2023,24,"Rampe, Dane",15,140,62,93,233,15.53,0,0,0,33,50,17,2,28,7,12,1,67,157,2,0,85,1,0
Sydney,2023,6,"McDonald, Logan",20,131,84,63,194,9.7,32,15,5,31,0,36,3,27,13,7,1,81,109,15,31,25,0,9
Sydney,2023,30,"McCartin, Tom",15,89,60,100,189,12.6,0,0,0,21,37,7,2,24,12,10,0,90,99,17,0,136,3,0
Sydney,2023,3,"Stephens, Dylan",13,113,37,63,176,13.54,3,3,0,32,20,26,12,33,13,8,0,70,114,1,3,16,1,4
Sydney,2023,31,"Hickey, Tom",12,62,26,84,146,12.17,0,3,284,29,8,27,39,36,15,22,0,95,57,7,2,34,0,4
Sydney,2023,10,"Francis, Aaron",15,88,61,53,141,9.4,1,4,0,19,32,7,0,35,14,10,0,57,84,14,6,79,0,2
Sydney,2023,19,"Ladhams, Peter",9,75,29,62,137,15.22,4,1,182,18,8,29,37,42,13,14,0,68,68,3,4,24,0,3
Sydney,2023,4,"Clarke, Ryan",16,51,24,72,123,7.69,5,3,0,32,2,10,4,27,5,10,0,45,81,0,4,6,0,4
Sydney,2023,23,"Franklin, Lance",13,84,53,38,122,9.38,19,13,0,29,0,21,2,49,18,27,0,60,69,22,27,25,1,8
Sydney,2023,36,"Amartey, Joel",15,78,58,39,117,7.8,20,15,46,25,2,26,7,18,12,6,4,61,62,18,28,18,0,7
Sydney,2023,15,"Wicks, Sam",11,65,19,52,117,10.64,10,9,0,59,2,21,8,20,4,10,0,44,62,0,5,9,0,11
Sydney,2023,29,"Sheldrick, Angus",7,49,19,58,107,15.29,3,3,0,24,7,20,19,15,6,2,0,44,64,2,1,3,1,1
Sydney,2023,43,"Melican, Lewis",8,47,19,33,80,10.0,0,0,0,19,20,4,1,13,6,5,0,36,45,2,0,50,0,0
Sydney,2023,34,"Roberts, Matt",6,28,12,13,41,6.83,1,1,0,9,4,6,4,4,2,2,0,18,24,0,0,3,0,0
Sydney,2023,39,"McCartin, Paddy",4,30,15,9,39,9.75,0,0,0,3,10,3,0,5,1,2,0,12,27,1,0,17,0,0
Sydney,2023,17,"Gould, Will",4,17,9,9,26,6.5,0,0,0,5,10,2,1,3,2,2,0,7,17,0,0,18,0,0
Sydney,2023,46,"McAndrew, Lachlan",2,4,2,8,12,6.0,0,1,27,6,2,1,3,2,1,1,0,8,2,1,0,6,0,0
Sydney,2023,37,"Warner, Corey",3,6,3,6,12,4.0,1,0,0,4,1,2,0,1,1,0,0,2,10,0,1,2,0,1
Sydney,2023,33,"Sheather, Marc",3,5,2,6,11,3.67,1,0,0,6,0,2,0,6,1,3,0,7,4,2,0,2,0,0
Sydney,2023,47,"Buller, Jack",1,1,2,1,2,2.0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0
West Coast,2023,11,"Kelly, Tim",22,288,75,333,621,28.23,10,6,0,104,42,108,130,117,22,29,11,295,325,3,3,17,13,20
West Coast,2023,14,"Duggan, Liam",22,365,167,159,524,23.82,1,1,0,63,104,74,33,77,11,22,0,113,357,5,1,40,17,7
West Coast,2023,3,"Gaff, Andrew",23,210,90,250,460,20.0,3,4,0,66,33,49,33,55,17,18,0,128,339,2,9,18,4,6
West Coast,2023,23,"Witherden, Alex",22,304,117,140,444,20.18,1,0,0,50,124,30,10,46,21,15,0,104,261,2,0,66,12,4
West Coast,2023,5,"Hunt, Jayden",23,283,125,147,430,18.7,7,8,0,54,77,60,24,57,8,9,0,105,325,2,4,38,14,7
West Coast,2023,4,"Sheed, Dom",15,184,84,182,366,24.4,5,4,0,47,31,34,63,63,14,20,6,122,256,0,1,8,1,6
West Coast,2023,32,"Williams, Bailey",23,130,44,165,295,12.83,5,3,634,79,19,56,97,82,40,37,1,205,107,16,6,47,1,2
West Coast,2023,25,"Hurn, Shannon",13,202,70,70,272,20.92,0,0,0,25,74,19,4,22,5,7,0,46,136,3,0,29,8,2
West Coast,2023,12,"Allen, Oscar",23,170,113,68,238,10.35,53,23,4,37,9,34,4,29,29,11,0,99,142,31,52,53,0,8
West Coast,2023,7,"Ginbey, Reuben",17,86,25,147,233,13.71,1,2,0,101,22,34,42,53,9,21,0,115,127,3,1,22,1,4
West Coast,2023,19,"Hough, Brady",15,138,85,88,226,15.07,0,0,0,19,29,13,6,19,13,4,0,52,170,5,1,24,0,1
West Coast,2023,31,"Jones, Jamaine",13,142,47,84,226,17.38,4,2,0,27,34,36,16,37,9,4,3,71,157,0,2,8,7,5
West Coast,2023,21,"Petruccelle, Jack",18,114,46,108,222,12.33,10,7,0,55,11,48,36,32,12,9,0,100,128,2,5,20,11,7
West Coast,2023,44,"Long, Noah",19,99,46,111,210,11.05,7,10,0,48,3,32,19,30,9,9,0,94,120,2,7,10,2,11
West Coast,2023,27,"Darling, Jack",20,129,80,75,204,10.2,26,19,33,51,1,32,12,30,17,13,0,93,111,23,30,32,1,8
West Coast,2023,13,"Shuey, Luke",10,105,20,93,198,19.8,2,2,0,48,11,32,44,36,19,20,2,82,119,0,0,11,8,7
West Coast,2023,28,"Cole, Tom",12,108,67,86,194,16.17,1,0,0,29,34,14,5,31,8,12,0,54,150,2,1,20,2,1
West Coast,2023,8,"Hewett, Elijah",14,88,28,100,188,13.43,4,7,0,24,18,26,34,37,6,11,0,84,102,0,4,10,0,1
West Coast,2023,24,"ONeill, Xavier",15,100,37,82,182,12.13,4,5,0,60,12,34,24,36,12,16,0,64,117,1,4,15,0,2
West Coast,2023,37,"Barrass, Tom",14,115,93,66,181,12.93,0,0,2,6,38,3,0,25,8,12,0,68,114,25,0,133,1,0
West Coast,2023,10,"Petrevski-Seton, Sam",13,94,35,83,177,13.62,3,3,0,43,11,19,14,17,6,3,0,74,108,2,5,10,0,8
West Coast,2023,6,"Yeo, Elliot",10,115,34,59,174,17.4,1,0,0,34,40,28,30,27,9,5,0,65,86,4,0,28,6,1
West Coast,2023,18,"Chesser, Campbell",14,80,33,83,163,11.64,0,4,0,27,13,20,14,37,5,9,0,44,128,1,1,10,2,1
West Coast,2023,16,"Edwards, Luke",14,86,42,73,159,11.36,0,0,0,37,10,12,24,18,9,9,0,50,111,0,1,9,1,1
West Coast,2023,2,"Waterman, Jake",11,112,71,46,158,14.36,11,9,26,23,8,23,4,30,11,10,2,45,111,7,18,16,0,3
West Coast,2023,15,"Cripps, Jamie",12,88,40,69,157,13.08,16,12,0,55,2,22,13,27,4,7,3,52,113,1,18,9,4,8
West Coast,2023,20,"McGovern, Jeremy",9,110,64,42,152,16.89,0,0,0,9,41,4,1,19,6,5,0,40,89,9,0,42,1,0
West Coast,2023,39,"Clark, Greg",12,59,31,75,134,11.17,2,3,1,26,10,12,7,30,4,12,0,33,102,1,1,8,0,0
West Coast,2023,35,"Rotham, Josh",13,102,68,28,130,10.0,0,0,9,18,32,12,0,34,7,17,0,27,111,2,1,42,0,3
West Coast,2023,29,"Foley, Luke",9,72,41,42,114,12.67,0,0,0,20,14,12,4,19,6,6,0,28,86,1,0,25,0,1
West Coast,2023,41,"Maric, Ryan",10,45,28,55,100,10.0,9,2,0,26,2,19,2,10,10,2,0,39,66,4,7,10,0,3
West Coast,2023,33,"Bazzo, Rhett",11,41,34,54,95,8.64,0,0,0,8,13,5,1,21,4,12,0,33,65,4,0,27,1,0
West Coast,2023,36,"West, Connor",9,40,16,52,92,10.22,3,5,0,17,4,10,11,17,11,5,0,47,43,1,1,4,1,1
West Coast,2023,34,"Williams, Jack",10,35,24,34,69,6.9,5,4,31,16,2,10,9,11,3,2,0,26,43,4,6,19,0,2
West Coast,2023,49,"Culley, Jai",5,14,8,28,42,8.4,5,2,0,15,0,5,3,12,3,4,0,20,22,3,3,3,0,1
West Coast,2023,40,"Jamieson, Callum",4,14,7,25,39,9.75,0,1,23,8,2,1,11,10,4,4,0,26,14,0,1,7,0,0
West Coast,2023,1,"Ryan, Liam",3,30,15,9,39,13.0,4,1,0,11,0,10,1,9,4,3,0,12,25,2,3,1,3,2
West Coast,2023,26,"Trew, Zane",4,15,3,21,36,9.0,1,0,0,8,2,6,8,9,0,4,0,22,17,0,0,3,1,0
West Coast,2023,42,"Edwards, Harry",2,12,7,4,16,8.0,0,0,0,2,4,0,0,8,0,2,0,9,8,2,0,18,0,0
West Coast,2023,30,"Barnett, Harry",1,0,0,2,2,2.0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Western Bulldogs,2023,4,"Bontempelli, Marcus",23,370,101,266,636,27.65,19,14,1,172,42,131,175,97,27,33,29,332,339,12,17,91,6,21
Western Bulldogs,2023,21,"Liberatore, Tom",21,266,59,308,574,27.33,8,9,0,141,33,84,167,63,18,20,17,304,271,1,5,30,0,16
Western Bulldogs,2023,31,"Dale, Bailey",23,393,92,180,573,24.91,2,2,0,42,93,57,21,63,9,15,3,131,341,5,1,50,6,4
Western Bulldogs,2023,11,"Macrae, Jack",22,239,82,318,557,25.32,7,2,0,97,34,86,90,41,25,12,0,220,339,1,2,31,1,13
Western Bulldogs,2023,1,"Treloar, Adam",19,253,54,304,557,29.32,13,5,0,100,32,75,108,72,21,11,4,224,327,0,2,17,9,8
Western Bulldogs,2023,35,"Daniel, Caleb",23,295,100,242,537,23.35,10,6,0,88,63,71,75,52,13,11,2,164,368,2,2,29,13,10
Western Bulldogs,2023,6,"Smith, Bailey",19,230,62,217,447,23.53,4,8,0,66,30,69,69,55,9,11,4,149,300,1,1,20,5,5
Western Bulldogs,2023,44,"English, Tim",23,258,145,182,440,19.13,16,4,717,100,43,73,74,83,42,34,11,211,253,29,13,98,8,6
Western Bulldogs,2023,20,"Richards, Ed",19,292,107,111,403,21.21,1,3,0,36,111,34,11,65,8,21,0,121,249,7,0,59,23,1
Western Bulldogs,2023,34,"Williams, Bailey",23,215,116,165,380,16.52,11,9,0,60,38,52,35,41,8,13,1,95,285,4,13,20,3,7
Western Bulldogs,2023,33,"Naughton, Aaron",23,180,100,87,267,11.61,44,33,22,59,4,43,5,55,29,20,2,157,118,41,57,51,1,22
Western Bulldogs,2023,13,"Baker, Oskar",18,191,86,73,264,14.67,6,9,0,22,20,63,14,44,4,10,0,53,222,0,6,29,12,9
Western Bulldogs,2023,2,"Ugle-Hagan, Jamarra",23,188,120,73,261,11.35,35,35,1,22,0,58,0,59,19,14,5,115,155,31,62,20,1,14
Western Bulldogs,2023,15,"Duryea, Taylor",20,147,84,93,240,12.0,0,1,0,40,48,24,5,43,18,16,0,74,163,6,0,52,4,0
Western Bulldogs,2023,28,"Scott, Anthony",22,132,53,105,237,10.77,12,6,0,55,9,45,16,28,15,4,0,93,150,7,10,23,0,6
Western Bulldogs,2023,42,"Keath, Alex",18,128,92,89,217,12.06,0,0,0,29,37,17,3,36,8,12,0,70,152,8,0,75,5,1
Western Bulldogs,2023,39,"Johannisen, Jason",11,150,54,58,208,18.91,5,1,0,16,34,23,3,23,4,6,0,38,144,2,2,14,6,3
