team,year,jumper_number,player_name,games,kicks,marks,handballs,disposals,disposal_avg,goals,behinds,hitouts,tackles,rebound_50s,inside_50s,clearances,clangers,free_kicks_for,free_kicks_against,brownlow_votes,contested_possessions,uncontested_possessions,contested_marks,marks_inside_50,one_percenters,bounces,goal_assists
Carlton,2016,13,"Lamb, Jed",15,122,54,64,186,12.4,13,9,0,38,8,44,9,32,11,14,0,54,136,3,17,16,7,5
Carlton,2016,38,"Byrne, Ciaran",11,103,48,81,184,16.73,0,1,0,24,21,17,6,25,13,11,0,59,127,9,0,24,9,2
Carlton,2016,33,"Everitt, Andrejs",13,99,67,81,180,13.85,17,8,6,17,9,35,10,19,7,4,2,49,125,3,19,14,2,4
Carlton,2016,19,"Sumner, Liam",16,94,38,56,150,9.38,8,6,0,42,6,31,7,20,18,3,0,59,97,1,9,16,3,7
Carlton,2016,7,"Buckley, Dylan",11,81,34,61,142,12.91,9,8,0,32,6,34,7,26,6,9,0,37,109,0,4,6,5,4
Carlton,2016,1,"Walker, Andrew",11,77,34,53,130,11.82,9,8,4,25,4,21,4,30,11,7,0,52,79,6,14,20,1,6
Carlton,2016,34,"Phillips, Andrew",16,63,37,46,109,6.81,6,2,258,39,8,20,28,28,7,20,0,67,51,16,8,44,0,2
Carlton,2016,12,"Boekhorst, Blaine",7,53,27,41,94,13.43,3,3,0,14,4,16,3,11,2,4,0,31,61,1,5,6,1,3
Carlton,2016,14,"Jones, Liam",8,44,24,34,78,9.75,9,7,0,18,0,16,2,13,9,6,0,58,23,12,12,13,0,0
Carlton,2016,2,"Silvagni, Jack",8,53,26,23,76,9.5,7,7,0,25,2,19,3,11,7,4,0,33,45,5,9,3,1,3
Carlton,2016,30,"Curnow, Charlie",6,35,18,25,60,10.0,5,2,0,9,3,14,0,14,2,4,0,28,34,5,3,7,0,4
Carlton,2016,37,"Gorringe, Daniel",4,27,17,25,52,13.0,4,3,36,8,0,7,7,9,2,5,0,18,35,3,5,13,0,2
Carlton,2016,40,"Jamison, Michael",5,18,14,19,37,7.4,0,0,0,10,9,4,1,3,1,2,0,9,31,1,0,27,0,0
Carlton,2016,28,"Cuningham, David",3,14,8,17,31,10.33,0,0,0,16,1,7,3,3,1,0,0,11,18,1,0,3,1,0
Carlton,2016,22,"Tutt, Jason",1,10,4,8,18,18.0,1,0,0,4,1,2,1,4,0,1,0,4,12,0,1,1,0,0
Carlton,2016,24,"Whiley, Mark",1,8,2,8,16,16.0,0,0,1,1,0,1,1,1,1,0,0,5,10,0,0,0,0,0
Carlton,2016,18,"Jaksch, Kristian",1,7,2,1,8,8.0,0,0,0,2,1,2,0,2,1,0,0,2,6,0,0,0,0,0
Collingwood,2016,7,"Treloar, Adam",22,283,71,390,673,30.59,13,18,0,139,41,88,118,65,19,20,21,263,408,1,6,10,20,21
Collingwood,2016,10,"Pendlebury, Scott",22,289,78,341,630,28.64,11,7,9,123,46,87,101,53,30,16,17,278,361,3,3,42,10,16
Collingwood,2016,22,"Sidebottom, Steele",20,273,108,241,514,25.7,17,7,0,90,43,71,52,53,17,15,7,171,350,8,11,34,10,13
Collingwood,2016,25,"Crisp, Jack",22,202,66,243,445,20.23,9,12,27,128,21,68,65,59,13,20,0,189,270,4,5,29,6,10
Collingwood,2016,13,"Adams, Taylor",14,212,64,176,388,27.71,6,1,0,62,34,51,66,47,21,15,5,148,245,0,0,22,3,5
Collingwood,2016,4,"Grundy, Brodie",21,190,81,197,387,18.43,11,8,548,92,20,43,81,85,39,39,7,205,194,14,10,49,6,5
Collingwood,2016,38,"Howe, Jeremy",20,244,142,140,384,19.2,3,5,1,52,59,41,6,48,21,15,1,132,242,28,7,87,9,6
Collingwood,2016,40,"Smith, Josh",18,198,85,176,374,20.78,4,2,0,43,48,28,23,41,13,13,0,90,284,0,3,40,0,1
Collingwood,2016,2,"de Goey, Jordan",20,184,81,181,365,18.25,16,14,0,71,17,60,42,52,13,18,0,133,236,7,12,19,1,15
Collingwood,2016,19,"Greenwood, Levi",21,204,49,161,365,17.38,18,9,2,135,16,65,48,71,26,28,0,154,209,6,9,18,2,6
Collingwood,2016,11,"Blair, Jarryd",21,142,59,189,331,15.76,15,7,0,105,4,46,33,44,29,22,0,145,190,2,14,19,1,10
Collingwood,2016,37,"Maynard, Brayden",20,215,89,95,310,15.5,4,7,0,71,57,42,6,47,13,22,0,90,227,1,4,56,4,3
Collingwood,2016,20,"Reid, Ben",17,209,136,87,296,17.41,0,0,0,16,75,23,2,34,13,13,2,91,212,18,0,76,1,3
Collingwood,2016,18,"Varcoe, Travis",17,128,69,124,252,14.82,6,13,0,73,15,48,5,32,8,11,0,66,185,6,13,16,7,7
Collingwood,2016,14,"Aish, James",15,128,42,109,237,15.8,10,3,0,42,19,38,28,28,15,7,1,97,138,8,6,14,1,3
Collingwood,2016,9,"White, Jesse",16,152,86,59,211,13.19,23,20,47,35,7,51,11,25,14,11,0,87,129,16,31,36,1,12
Collingwood,2016,43,"Oxley, Adam",12,129,59,74,203,16.92,4,2,1,28,33,28,6,21,5,6,0,52,134,7,2,16,5,3
Collingwood,2016,28,"Sinclair, Ben",13,105,36,94,199,15.31,2,2,0,30,23,29,6,16,9,4,0,55,145,4,0,22,6,1
Collingwood,2016,16,"Brown, Nathan",16,84,65,91,175,10.94,0,0,0,28,30,9,0,21,5,10,0,54,121,3,0,138,1,0
Collingwood,2016,1,"Fasolo, Alex",12,99,44,73,172,14.33,25,6,0,36,3,28,6,25,11,15,3,72,102,9,12,11,1,10
Collingwood,2016,26,"Williams, Marley",11,88,34,83,171,15.55,0,0,0,22,27,20,5,25,7,7,0,43,127,1,0,15,5,3
Collingwood,2016,32,"Cloke, Travis",13,139,87,25,164,12.62,17,16,18,29,4,50,5,30,12,8,1,67,101,25,27,17,1,7
Collingwood,2016,30,"Moore, Darcy",17,95,77,59,154,9.06,24,14,6,29,2,25,0,31,17,14,0,86,76,35,34,34,0,10
Collingwood,2016,17,"Marsh, Jonathon",10,83,44,41,124,12.4,0,1,0,30,28,9,1,21,11,5,0,50,79,7,0,58,0,1
Collingwood,2016,21,"Phillips, Tom",6,57,33,45,102,17.0,3,4,0,17,6,10,5,12,3,4,0,25,77,0,4,3,1,6
Collingwood,2016,45,"Frost, Jack",10,48,32,48,96,9.6,0,0,0,31,24,6,0,11,4,4,0,32,61,3,1,80,1,0
Collingwood,2016,8,"Langdon, Tom",5,49,16,47,96,19.2,2,1,0,13,15,7,7,7,5,1,0,38,54,1,2,14,0,1
Collingwood,2016,39,"Crocker, Ben",10,50,30,41,91,9.1,10,6,0,13,1,14,1,13,9,8,0,32,59,7,15,8,1,3
Collingwood,2016,34,"Toovey, Alan",8,31,13,57,88,11.0,0,0,0,24,13,2,2,7,4,4,0,37,54,1,0,30,2,1
Collingwood,2016,33,"Wills, Rupert",5,37,14,51,88,17.6,1,1,0,43,4,15,11,11,6,6,0,37,56,0,1,5,0,5
Collingwood,2016,46,"Cox, Mason",11,50,30,32,82,7.45,17,7,79,24,0,11,6,18,15,9,1,52,31,16,11,33,1,3
Collingwood,2016,6,"Goldsack, Tyson",4,31,17,26,57,14.25,1,0,0,6,11,1,1,9,4,4,0,25,33,2,2,11,0,2
Collingwood,2016,31,"Ramsay, Jackson",2,24,14,18,42,21.0,0,0,0,5,8,6,0,4,3,2,0,10,34,1,0,5,0,1
Collingwood,2016,3,"Macaffer, Brent",4,17,4,16,33,8.25,1,1,0,15,0,5,1,6,2,1,0,18,14,0,0,3,1,2
Collingwood,2016,27,"Goodyear, Matthew",2,10,5,8,18,9.0,0,1,0,2,0,1,0,4,0,0,0,8,10,1,0,0,1,0
Collingwood,2016,29,"Broomhead, Tim",2,5,3,11,16,8.0,3,0,0,3,1,2,1,3,1,1,0,6,10,0,2,0,0,0
Collingwood,2016,15,"Witts, Jarrod",2,8,3,8,16,8.0,0,1,31,8,4,3,4,6,4,3,0,11,6,1,1,6,0,1
Collingwood,2016,44,"Gault, Corey",2,6,2,5,11,5.5,0,0,7,6,0,0,1,7,2,3,0,8,3,1,1,0,0,1
Collingwood,2016,36,"Swan, Dane",1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Essendon,2016,7,"Merrett, Zach",22,349,110,308,657,29.86,7,7,0,136,45,108,95,61,31,10,19,229,440,1,3,33,2,12
Essendon,2016,11,"Zaharakis, David",21,281,75,241,522,24.86,5,6,0,99,41,65,75,56,21,13,6,172,345,0,2,19,11,8
Essendon,2016,9,"Goddard, Brendon",20,256,117,262,518,25.9,3,7,43,73,53,66,61,55,23,17,0,158,362,8,2,37,6,6
Essendon,2016,47,"Kelly, James",20,268,129,238,506,25.3,2,3,0,86,59,42,40,68,21,22,0,155,342,5,2,42,2,4
Essendon,2016,17,"Cooney, Adam",20,259,116,198,457,22.85,6,14,6,57,39,54,63,50,14,8,4,147,321,1,4,19,2,5
Essendon,2016,3,"Parish, Darcy",20,149,69,266,415,20.75,6,5,0,66,17,43,64,41,12,9,0,178,244,3,5,14,0,4
Essendon,2016,24,"Bird, Craig",18,140,44,231,371,20.61,3,3,0,116,22,40,74,40,16,11,0,168,201,0,4,8,1,6
Essendon,2016,49,"Dea, Matt",21,218,132,139,357,17.0,0,1,0,48,67,20,5,29,21,10,0,120,235,19,0,61,3,2
Essendon,2016,8,"Gleeson, Martin",20,181,106,172,353,17.65,0,1,0,35,69,18,11,42,9,14,0,92,264,5,1,49,2,5
Essendon,2016,43,"McDonald-Tipungwuti, Anthony",21,186,89,127,313,14.9,8,9,0,67,32,41,14,33,16,15,2,108,206,4,5,43,23,11
Essendon,2016,28,"Brown, Mitch",21,198,130,103,301,14.33,20,17,1,37,23,42,5,30,18,11,0,107,190,22,20,28,0,1
Essendon,2016,6,"Daniher, Joe",22,204,141,86,290,13.18,43,32,35,21,8,65,11,66,30,21,4,126,173,52,53,32,3,10
Essendon,2016,42,"Gwilt, James",15,185,93,104,289,19.27,0,0,0,23,59,17,1,47,5,19,0,61,226,5,0,59,2,1
Essendon,2016,13,"Fantasia, Orazio",19,146,75,136,282,14.84,29,25,1,72,10,43,19,38,15,16,1,109,175,4,28,16,13,9
Essendon,2016,30,"Langford, Kyle",17,134,81,126,260,15.29,12,7,6,58,16,49,19,35,16,13,0,81,186,10,8,18,1,4
Essendon,2016,22,"Leuenberger, Matthew",20,109,48,138,247,12.35,3,7,558,50,14,36,51,61,22,31,0,119,140,9,9,54,0,5
Essendon,2016,15,"Dempsey, Courtenay",14,159,63,63,222,15.86,4,6,0,24,34,33,13,44,8,13,0,65,158,5,4,28,1,5
Essendon,2016,29,"Ambrose, Patrick",18,111,62,104,215,11.94,1,2,8,50,45,17,5,38,12,18,0,78,138,11,3,95,0,1
Essendon,2016,48,"Stokes, Mathew",11,107,58,103,210,19.09,6,5,0,30,13,26,12,21,7,2,0,58,154,1,11,5,0,4
Essendon,2016,20,"Merrett, Jackson",11,96,55,106,202,18.36,4,6,0,19,9,24,15,21,2,7,0,66,138,3,7,12,1,4
Essendon,2016,36,"Hartley, Michael",19,117,77,71,188,9.89,1,1,1,59,38,12,1,36,7,20,0,55,130,10,0,185,1,0
Essendon,2016,12,"Baguley, Mark",10,103,63,72,175,17.5,1,3,0,35,28,16,2,23,19,9,0,51,121,6,4,31,0,5
Essendon,2016,45,"McKenna, Conor",12,102,41,65,167,13.92,3,3,0,21,22,25,6,25,9,10,0,46,119,1,3,22,8,3
Essendon,2016,51,"Crowley, Ryan",8,74,36,67,141,17.63,2,3,5,14,9,16,12,22,3,6,0,47,91,4,5,3,0,0
Essendon,2016,41,"Hams, Will",8,56,33,55,111,13.88,4,2,0,27,6,7,11,9,12,0,0,42,69,1,5,8,0,2
Essendon,2016,33,"Laverde, Jayden",9,64,43,41,105,11.67,8,9,0,26,6,15,2,17,8,4,0,36,72,5,12,5,0,5
Essendon,2016,50,"Polkinghorne, James",7,38,24,67,105,15.0,1,3,2,7,5,11,12,12,3,5,0,41,69,2,2,12,0,0
Essendon,2016,52,"Simpkin, Jonathan",4,33,13,41,74,18.5,1,0,0,6,9,11,7,12,1,5,0,24,52,0,1,4,2,2
Essendon,2016,44,"McKernan, Shaun",6,44,20,21,65,10.83,4,1,41,8,4,15,12,19,4,7,0,38,28,5,2,16,0,3
Essendon,2016,19,"Edwards, Shaun",3,33,7,16,49,16.33,0,1,3,5,4,8,3,8,0,2,0,13,35,0,0,3,1,1
Essendon,2016,53,"Jamar, Mark",5,17,21,23,40,8.0,3,3,71,5,0,4,6,10,5,8,0,23,19,11,3,12,0,0
Essendon,2016,34,"Long, Jake",3,16,11,17,33,11.0,0,1,0,7,4,5,2,4,1,1,0,7,28,0,1,3,2,2
Essendon,2016,10,"Francis, Aaron",3,20,12,11,31,10.33,1,2,0,5,3,1,1,5,5,2,0,18,14,4,4,16,0,0
Essendon,2016,55,"Grima, Nathan",2,16,10,11,27,13.5,0,0,0,2,6,1,0,8,0,1,0,8,20,1,0,9,0,0
Essendon,2016,54,"Grimley, Sam",4,19,10,8,27,6.75,5,1,8,5,0,5,1,6,0,0,0,9,17,1,5,7,0,0
Essendon,2016,38,"Kommer, Nick",3,12,8,14,26,8.67,3,1,0,5,0,5,2,10,8,7,0,14,14,0,4,2,0,2
Essendon,2016,14,"Ashby, Jason",2,12,2,11,23,11.5,0,0,0,8,4,1,1,3,1,1,0,8,12,1,0,6,0,0
Essendon,2016,27,"Redman, Mason",3,10,7,9,19,6.33,1,2,0,8,2,4,1,1,1,1,0,11,10,1,3,8,0,2
Essendon,2016,56,"Michael, Sam",2,9,7,7,16,8.0,0,0,19,7,2,2,3,5,0,2,0,8,8,2,1,3,0,1
Fremantle,2016,27,"Neale, Lachie",22,289,90,448,737,33.5,7,4,0,101,44,63,162,80,25,21,20,359,374,6,4,10,3,6
Fremantle,2016,32,"Hill, Stephen",21,332,63,190,522,24.86,4,7,18,81,57,96,80,79,10,14,2,178,335,4,4,37,19,13
Fremantle,2016,6,"Pearce, Danyle",22,321,85,158,479,21.77,4,8,0,51,61,97,36,54,11,6,0,131,336,0,2,24,23,10
Fremantle,2016,16,"Mundy, David",18,223,58,203,426,23.67,5,2,33,83,46,54,98,58,10,17,2,199,231,2,2,31,1,5
Fremantle,2016,10,"Walters, Michael",22,244,91,157,401,18.23,36,21,0,66,16,86,39,71,36,20,3,147,262,12,33,18,17,14
Fremantle,2016,34,"Spurr, Lee",22,244,147,154,398,18.09,0,1,0,61,70,22,11,49,13,17,0,97,293,15,0,41,3,2
Fremantle,2016,11,"Sheridan, Tom",21,225,77,169,394,18.76,6,2,1,45,54,42,26,40,8,15,1,85,298,5,2,37,4,5
Fremantle,2016,14,"Weller, Lachie",22,171,55,169,340,15.45,12,10,0,72,25,52,18,39,17,8,2,116,219,0,3,11,9,12
Fremantle,2016,23,"Mayne, Chris",22,142,109,183,325,14.77,18,17,4,119,9,27,4,32,20,15,1,117,212,16,27,27,8,14
