team,year,jumper_number,player_name,games,kicks,marks,handballs,disposals,disposal_avg,goals,behinds,hitouts,tackles,rebound_50s,inside_50s,clearances,clangers,free_kicks_for,free_kicks_against,brownlow_votes,contested_possessions,uncontested_possessions,contested_marks,marks_inside_50,one_percenters,bounces,goal_assists
Brisbane Lions,2018,19,"Allison, Jacob",3,18,15,22,40,13.33,0,0,0,1,7,5,0,5,0,1,0,6,37,0,0,10,3,3
Brisbane Lions,2018,20,"Cox, Cedric",4,15,8,25,40,10.0,2,0,0,7,7,1,2,8,1,3,0,19,22,0,1,10,0,0
Brisbane Lions,2018,37,"Starcevich, Brandon",4,20,5,16,36,9.0,1,2,0,8,0,10,2,6,4,5,0,22,21,0,1,4,0,3
Brisbane Lions,2018,41,"Eagles, Matt",4,19,10,10,29,7.25,1,0,0,3,9,3,1,9,3,6,0,18,13,1,0,26,0,0
Brisbane Lions,2018,1,"Keays, Ben",2,11,5,18,29,14.5,1,1,0,8,2,1,0,4,3,2,0,12,17,0,1,1,0,0
Brisbane Lions,2018,4,"Bastinac, Ryan",2,16,11,11,27,13.5,0,1,0,3,1,3,3,2,0,0,0,7,20,0,5,2,0,0
Brisbane Lions,2018,7,"Bell, Tom",1,8,1,8,16,16.0,1,1,0,0,2,2,4,6,0,3,0,9,7,0,1,3,0,1
Carlton,2018,9,"Cripps, Patrick",22,259,92,393,652,29.64,11,15,0,138,29,85,168,99,68,45,20,387,274,27,10,24,8,6
Carlton,2018,6,"Simpson, Kade",21,369,115,180,549,26.14,4,0,0,42,109,57,22,54,26,9,6,156,334,14,4,50,26,11
Carlton,2018,35,"Curnow, Ed",21,266,81,268,534,25.43,5,6,0,138,45,70,100,67,25,28,4,214,308,2,8,21,8,6
Carlton,2018,39,"Thomas, Dale",20,270,139,179,449,22.45,3,1,0,39,61,48,20,62,17,19,0,123,318,7,3,52,9,2
Carlton,2018,5,"Petrevski-Seton, Sam",22,206,79,148,354,16.09,5,8,0,95,29,34,28,45,18,14,1,123,235,4,8,16,2,4
Carlton,2018,3,"Murphy, Marc",13,184,62,154,338,26.0,5,4,0,52,33,51,42,49,19,15,2,107,230,0,1,18,1,9
Carlton,2018,25,"Fisher, Zac",17,170,29,156,326,19.18,8,6,0,59,17,49,55,47,15,11,0,133,200,0,4,10,10,9
Carlton,2018,2,"Dow, Paddy",20,136,40,148,284,14.2,7,7,0,64,13,52,51,41,17,12,0,148,144,1,4,11,13,4
Carlton,2018,46,"Wright, Matthew",21,179,81,104,283,13.48,21,12,0,46,13,40,19,35,19,11,0,118,162,6,28,17,2,14
Carlton,2018,30,"Curnow, Charlie",20,206,123,71,277,13.85,34,20,2,42,7,66,3,62,32,26,3,140,141,37,39,35,5,4
Carlton,2018,13,"Lamb, Jed",18,179,53,83,262,14.56,7,3,0,39,51,26,6,46,16,17,0,73,174,1,3,31,5,5
Carlton,2018,4,"OBrien, Lochie",18,168,79,83,251,13.94,2,1,0,26,38,35,15,43,6,14,0,61,194,0,4,14,6,7
Carlton,2018,11,"Kerridge, Sam",10,117,60,94,211,21.1,4,3,0,31,29,20,23,34,11,9,0,79,133,2,7,11,0,3
Carlton,2018,7,"Kennedy, Matthew",12,83,40,123,206,17.17,3,3,0,40,14,18,33,35,10,11,0,94,112,1,5,12,3,2
Carlton,2018,18,"Mullett, Aaron",13,143,56,52,195,15.0,2,4,0,24,32,28,9,25,3,8,0,52,129,0,1,17,1,3
Carlton,2018,23,"Weitering, Jacob",14,127,82,62,189,13.5,1,0,0,22,21,7,1,42,7,25,0,55,132,13,0,69,1,0
Carlton,2018,14,"Jones, Liam",17,124,92,56,180,10.59,0,1,9,39,41,13,5,41,13,18,0,83,98,26,0,148,0,1
Carlton,2018,32,"Graham, Nick",10,88,37,79,167,16.7,1,5,0,29,6,28,22,23,8,9,0,57,109,1,5,5,1,3
Carlton,2018,1,"Silvagni, Jack",15,93,45,68,161,10.73,6,4,0,42,16,16,8,32,8,12,0,48,109,5,7,26,1,3
Carlton,2018,22,"Marchbank, Caleb",12,100,53,60,160,13.33,0,1,0,24,32,18,3,28,5,11,0,50,110,6,2,76,0,0
Carlton,2018,8,"Kreuzer, Matthew",12,99,24,60,159,13.25,5,5,276,41,15,30,46,28,22,11,1,101,57,5,2,27,0,2
Carlton,2018,17,"Rowe, Sam",17,92,52,65,157,9.24,1,0,23,28,33,5,2,41,20,17,0,80,83,8,1,124,0,0
Carlton,2018,20,"Plowman, Lachie",13,98,57,57,155,11.92,0,0,0,17,26,7,2,19,9,9,0,47,107,5,0,74,5,0
Carlton,2018,16,"Lang, Darcy",11,94,44,58,152,13.82,6,2,0,40,8,24,19,23,9,10,0,54,102,1,4,10,1,0
Carlton,2018,10,"McKay, Harry",13,103,70,35,138,10.62,21,11,24,23,7,28,4,25,19,17,0,68,77,20,22,16,2,3
Carlton,2018,24,"OShea, Cameron",11,85,40,44,129,11.73,0,0,2,33,20,18,3,50,6,18,0,33,94,2,0,30,1,1
Carlton,2018,21,"Garlett, Jarrod",11,80,35,43,123,11.18,5,7,0,36,10,18,15,22,6,7,0,43,82,1,2,6,0,2
Carlton,2018,38,"Byrne, Ciaran",7,67,26,49,116,16.57,0,1,0,20,14,15,1,17,9,8,0,33,82,1,0,18,1,0
Carlton,2018,29,"Polson, Cameron",12,50,7,41,91,7.58,3,5,0,39,1,19,1,25,4,12,0,48,52,0,3,1,2,3
Carlton,2018,41,"Casboult, Levi",10,61,37,25,86,8.6,12,10,76,12,4,15,9,25,14,12,0,52,37,14,13,26,0,1
Carlton,2018,28,"Cuningham, David",5,24,12,37,61,12.2,1,0,0,8,5,10,3,10,1,3,0,23,42,0,0,4,5,1
Carlton,2018,27,"Lobbe, Matthew",6,32,14,27,59,9.83,1,1,212,29,6,6,15,16,6,6,0,32,27,3,2,25,0,0
Carlton,2018,33,"Pickett, Jarrod",7,40,13,18,58,8.29,2,1,0,20,2,18,6,16,8,4,0,27,33,1,2,8,7,4
Carlton,2018,36,"Kerr, Pat",4,28,17,9,37,9.25,2,5,6,3,0,10,1,8,3,3,0,10,25,0,4,2,0,1
Carlton,2018,37,"Shaw, Matt",2,16,9,20,36,18.0,0,0,0,2,2,2,0,5,0,1,0,4,31,0,0,4,0,0
Carlton,2018,34,"Phillips, Andrew",5,22,9,12,34,6.8,3,0,139,10,3,6,5,12,1,9,0,18,15,2,3,19,0,0
Carlton,2018,12,"De Koning, Tom",2,6,6,10,16,8.0,1,0,3,4,0,2,1,4,1,3,0,10,7,2,2,1,0,0
Collingwood,2018,22,"Sidebottom, Steele",26,361,133,403,764,29.38,12,14,0,96,46,109,102,91,21,29,24,250,511,3,8,55,19,17
Collingwood,2018,10,"Pendlebury, Scott",25,294,60,376,670,26.8,9,5,1,147,44,91,130,72,29,14,15,272,410,1,1,51,7,16
Collingwood,2018,21,"Phillips, Tom",26,391,147,273,664,25.54,15,8,0,62,69,79,58,73,18,16,0,199,470,5,4,19,13,12
Collingwood,2018,13,"Adams, Taylor",23,330,78,290,620,26.96,9,9,0,120,35,96,143,110,41,37,6,304,323,3,4,27,12,16
Collingwood,2018,25,"Crisp, Jack",26,337,136,264,601,23.12,4,3,0,86,78,92,44,72,23,22,0,212,402,13,0,81,22,18
Collingwood,2018,4,"Grundy, Brodie",26,206,92,319,525,20.19,9,8,1039,134,28,61,138,91,55,43,17,318,223,32,5,73,8,9
Collingwood,2018,7,"Treloar, Adam",17,215,54,287,502,29.53,12,15,0,83,19,79,83,55,9,16,8,190,311,1,8,9,19,12
Collingwood,2018,8,"Langdon, Tom",23,229,130,229,458,19.91,1,1,0,58,70,31,7,70,27,26,1,175,285,19,0,123,0,3
Collingwood,2018,24,"Thomas, Josh",26,223,86,208,431,16.58,38,13,0,80,5,82,43,58,18,22,3,177,262,4,21,23,2,13
Collingwood,2018,37,"Maynard, Brayden",22,247,69,152,399,18.14,2,4,0,89,74,49,13,69,17,16,0,123,259,5,0,67,8,7
Collingwood,2018,38,"Howe, Jeremy",21,269,147,125,394,18.76,2,2,0,41,99,31,3,50,24,10,0,135,254,31,0,122,2,0
Collingwood,2018,16,"Mayne, Chris",21,172,108,188,360,17.14,5,11,0,84,22,24,28,34,20,8,0,118,230,8,10,34,1,4
Collingwood,2018,32,"Hoskin-Elliott, Will",26,226,135,117,343,13.19,42,16,0,45,16,51,10,33,18,5,3,120,231,17,48,41,6,19
Collingwood,2018,2,"de Goey, Jordan",21,232,92,106,338,16.1,48,22,0,48,9,72,39,53,16,15,12,133,207,17,45,21,9,17
Collingwood,2018,12,"Scharenberg, Matt",17,170,106,165,335,19.71,0,0,0,29,51,21,1,37,20,16,2,91,237,16,0,86,0,1
Collingwood,2018,35,"Stephenson, Jaidyn",26,205,101,115,320,12.31,38,24,0,75,12,63,7,43,21,14,2,98,225,9,28,30,10,10
Collingwood,2018,9,"Murray, Sam",13,158,67,113,271,20.85,0,1,0,21,47,31,10,51,8,9,0,62,213,2,0,38,13,1
Collingwood,2018,46,"Cox, Mason",24,148,119,89,237,9.88,25,12,164,38,4,32,15,53,35,18,3,154,89,61,41,90,1,5
Collingwood,2018,18,"Varcoe, Travis",20,127,42,110,237,11.85,13,7,0,62,4,48,6,30,7,12,0,102,132,3,8,28,2,12
Collingwood,2018,36,"Sier, Brayden",12,97,18,137,234,19.5,2,0,0,55,6,51,47,24,8,2,0,127,116,1,0,11,0,4
Collingwood,2018,14,"Aish, James",13,130,47,92,222,17.08,4,3,0,38,21,37,14,31,14,5,0,79,139,4,4,21,0,5
Collingwood,2018,19,"Greenwood, Levi",16,145,47,70,215,13.44,1,5,0,55,27,27,10,41,25,13,0,69,153,6,2,44,4,3
Collingwood,2018,41,"Mihocek, Brody",16,127,79,58,185,11.56,29,18,3,33,10,40,3,42,14,20,0,79,105,22,20,28,0,8
Collingwood,2018,15,"Dunn, Lynden",14,119,57,60,179,12.79,0,0,0,28,50,15,1,34,12,20,0,58,109,4,0,73,3,0
Collingwood,2018,26,"Daicos, Josh",10,87,34,68,155,15.5,5,2,0,37,9,19,12,25,16,4,0,48,106,1,5,8,3,4
Collingwood,2018,17,"Brown, Callum",8,49,13,76,125,15.63,1,1,0,38,9,15,5,25,6,7,0,51,80,1,3,9,5,4
Collingwood,2018,31,"Appleby, Flynn",9,72,36,37,109,12.11,0,1,0,12,14,4,4,22,10,8,0,39,75,2,0,33,1,0
Collingwood,2018,39,"Crocker, Ben",10,74,42,31,105,10.5,5,8,0,16,3,20,6,24,12,14,0,44,63,5,9,12,1,2
Collingwood,2018,20,"Reid, Ben",6,52,34,17,69,11.5,8,6,2,7,0,16,0,10,10,2,0,25,47,7,9,7,1,3
Collingwood,2018,30,"Moore, Darcy",7,37,29,24,61,8.71,3,0,2,8,16,7,0,11,6,4,0,24,37,4,2,30,0,0
Collingwood,2018,44,"Madgen, Jack",4,27,11,33,60,15.0,0,0,0,6,8,2,1,12,3,6,0,22,38,2,0,14,0,0
Collingwood,2018,3,"Wells, Daniel",4,32,14,18,50,12.5,2,4,0,10,1,13,2,7,3,2,0,19,34,0,5,4,0,7
Collingwood,2018,11,"Blair, Jarryd",2,16,7,20,36,18.0,0,0,0,8,3,4,2,3,4,2,0,11,25,0,1,2,0,1
Collingwood,2018,43,"Oxley, Adam",3,21,9,13,34,11.33,1,1,0,11,7,7,0,8,1,3,0,9,21,1,0,4,0,1
Collingwood,2018,6,"Goldsack, Tyson",4,11,5,19,30,7.5,0,1,0,9,6,1,1,3,3,2,0,20,13,1,0,35,0,0
Collingwood,2018,28,"Murphy, Nathan",2,13,5,10,23,11.5,0,0,0,3,9,1,1,6,1,1,0,9,14,1,0,4,0,0
Collingwood,2018,40,"Smith, Josh",1,7,3,7,14,14.0,0,1,0,3,0,2,0,3,1,2,0,4,11,0,0,2,0,1
Collingwood,2018,1,"Fasolo, Alex",1,1,1,1,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Collingwood,2018,29,"Broomhead, Tim",1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Essendon,2018,21,"Heppell, Dyson",22,327,122,263,590,26.82,10,4,0,87,38,96,108,78,29,26,13,238,361,8,7,33,1,9
Essendon,2018,7,"Merrett, Zach",22,281,69,309,590,26.82,5,7,0,132,37,83,95,65,41,14,10,234,364,0,1,34,6,13
Essendon,2018,9,"Goddard, Brendon",22,239,137,251,490,22.27,3,2,0,37,59,35,31,58,11,17,1,112,378,11,3,37,8,7
Essendon,2018,5,"Smith, Devon",22,290,83,194,484,22.0,17,16,0,186,46,69,74,67,25,16,11,187,310,2,14,32,33,9
Essendon,2018,11,"Zaharakis, David",17,240,85,195,435,25.59,7,6,0,62,39,63,40,44,16,10,6,133,301,2,3,17,5,13
Essendon,2018,18,"Hurley, Michael",20,293,156,141,434,21.7,0,0,0,15,109,22,5,43,16,10,7,115,299,16,0,87,2,1
Essendon,2018,1,"McGrath, Andrew",20,203,77,195,398,19.9,5,1,0,48,44,24,26,48,5,10,0,127,266,2,2,21,21,5
Essendon,2018,42,"Saad, Adam",22,199,56,178,377,17.14,0,3,0,55,75,44,4,50,15,19,3,100,271,1,1,74,95,6
Essendon,2018,26,"Hooker, Cale",22,191,155,181,372,16.91,13,9,0,27,58,27,7,58,14,21,0,154,211,39,15,103,5,1
Essendon,2018,23,"Myers, David",16,182,53,147,329,20.56,10,5,0,61,14,62,79,55,14,24,3,163,185,2,6,26,2,10
Essendon,2018,45,"McKenna, Conor",18,213,57,109,322,17.89,7,4,0,30,63,48,9,41,7,10,0,81,204,4,2,45,46,11
Essendon,2018,3,"Parish, Darcy",15,141,45,164,305,20.33,5,9,0,52,14,44,50,26,12,8,0,122,194,1,5,10,3,8
Essendon,2018,25,"Stringer, Jake",20,191,74,100,291,14.55,30,23,12,53,15,63,45,58,16,17,1,155,140,20,33,28,0,16
Essendon,2018,4,"Langford, Kyle",16,168,64,120,288,18.0,9,8,1,78,14,54,37,28,13,13,1,118,164,7,12,18,0,7
Essendon,2018,43,"McDonald-Tipungwuti, Anthony",22,160,75,110,270,12.27,26,14,0,99,7,51,39,45,25,24,3,127,148,5,17,27,10,15
Essendon,2018,12,"Baguley, Mark",20,136,97,96,232,11.6,20,9,0,73,13,42,5,43,20,25,0,73,166,11,21,33,1,10
Essendon,2018,2,"Bellchambers, Tom",20,138,74,91,229,11.45,8,8,656,29,26,35,56,49,22,26,0,124,104,29,14,80,0,3
Essendon,2018,35,"Guelfi, Matt",15,129,50,98,227,15.13,5,6,0,46,28,37,15,34,14,7,0,92,136,4,5,36,0,2
Essendon,2018,13,"Fantasia, Orazio",13,109,54,92,201,15.46,20,16,0,64,6,50,20,38,12,15,3,86,115,1,24,17,12,10
Essendon,2018,28,"Brown, Mitch",14,124,92,64,188,13.43,18,7,1,22,13,26,2,29,13,17,0,70,122,12,16,38,1,7
Essendon,2018,49,"Dea, Matt",12,100,57,67,167,13.92,0,0,0,14,22,10,2,17,3,2,0,56,108,5,0,29,1,1
Essendon,2018,17,"Stewart, James",11,83,55,55,138,12.55,15,13,16,17,1,26,5,30,12,18,0,68,75,14,17,15,1,6
Essendon,2018,44,"McKernan, Shaun",10,95,56,38,133,13.3,16,11,81,21,7,23,13,41,10,23,3,60,75,15,20,23,2,3
Essendon,2018,32,"Colyer, Travis",8,60,31,47,107,13.38,2,2,0,16,1,20,9,13,4,2,0,39,72,0,0,7,2,1
Essendon,2018,41,"McNiece, Ben",8,51,26,51,102,12.75,0,0,0,15,8,8,3,15,3,7,0,34,76,1,0,34,2,2
Essendon,2018,6,"Daniher, Joe",7,73,39,24,97,13.86,8,9,9,9,2,30,9,35,12,17,0,49,47,11,16,10,1,4
Essendon,2018,33,"Laverde, Jayden",7,54,27,37,91,13.0,5,6,0,18,3,19,4,13,6,6,0,31,62,5,6,6,0,5
Essendon,2018,29,"Ambrose, Patrick",7,39,21,29,68,9.71,2,0,0,20,8,6,1,10,5,8,0,26,42,5,1,39,0,1
Essendon,2018,15,"Green, Josh",7,44,12,23,67,9.57,8,6,0,18,1,12,6,15,6,7,0,41,27,1,3,1,0,3
Essendon,2018,10,"Francis, Aaron",5,51,32,15,66,13.2,1,0,0,11,13,9,0,11,8,4,0,35,35,12,0,25,0,1
Essendon,2018,36,"Hartley, Michael",4,35,21,15,50,12.5,0,0,0,6,4,2,0,8,1,3,0,11,41,4,0,32,0,0
Essendon,2018,19,"Mutch, Kobe",3,29,14,19,48,16.0,1,0,0,3,7,5,2,9,1,2,0,14,35,2,0,3,0,2
Essendon,2018,16,"Begley, Josh",5,25,11,22,47,9.4,3,3,0,9,1,8,1,12,1,3,0,22,25,1,4,0,0,4
Essendon,2018,27,"Redman, Mason",2,25,15,16,41,20.5,0,0,0,4,4,5,1,9,1,2,0,14,27,1,0,5,0,0
Essendon,2018,14,"Ridley, Jordan",3,29,14,12,41,13.67,0,0,0,4,7,5,1,5,2,3,0,8,33,1,0,6,1,0
Essendon,2018,34,"Long, Jake",2,14,7,13,27,13.5,1,0,0,10,2,3,2,7,4,5,0,8,21,0,0,7,2,1
Essendon,2018,20,"Merrett, Jackson",2,12,7,11,23,11.5,0,0,0,4,1,3,0,3,2,2,0,10,12,0,1,1,0,2
Essendon,2018,22,"Leuenberger, Matthew",2,10,1,12,22,11.0,0,0,45,7,0,4,3,7,1,5,0,14,7,1,0,6,0,0
Essendon,2018,37,"Clarke, Dylan",1,5,1,4,9,9.0,0,0,0,5,0,0,1,0,0,0,0,3,6,0,0,0,0,1
Fremantle,2018,27,"Neale, Lachie",22,251,79,416,667,30.32,10,6,0,93,32,78,157,74,29,28,11,331,332,9,9,19,3,12
Fremantle,2018,16,"Mundy, David",22,249,97,245,494,22.45,19,13,4,91,24,71,89,63,21,22,8,230,275,13,16,36,0,11
Fremantle,2018,26,"Langdon, Ed",21,279,121,191,470,22.38,11,11,0,61,53,71,34,66,16,17,0,123,345,4,15,14,2,11
Fremantle,2018,7,"Fyfe, Nat",15,204,70,226,430,28.67,11,11,16,60,23,64,100,77,24,33,16,240,205,22,10,36,9,10
Fremantle,2018,14,"Wilson, Nathan",21,310,110,79,389,18.52,1,3,0,23,103,70,16,57,17,11,0,90,278,7,2,72,19,8
Fremantle,2018,38,"Ryan, Luke",20,260,131,102,362,18.1,2,1,0,43,86,23,8,36,15,13,0,100,257,8,2,73,4,3
Fremantle,2018,10,"Walters, Michael",18,206,65,150,356,19.78,22,14,1,59,13,63,48,68,40,32,8,157,210,6,17,18,11,18
